"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwg1","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwg1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwg1",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwhj","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwhj-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwhj",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwj2","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwj2-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwj2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwkk","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwkk-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwkk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwm3","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwm3-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwm3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwnm","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwnm-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwnm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwp4","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwp4-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwp4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwqn","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwqn-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwqn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwr5","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwr5-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwr5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdwsp","ark:/21198/zz000sdwfh","2","Completed","","Page","connexxus/images/masters/21198-zz000sdwsp-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdwsp",""
