"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7vc","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7vc-1-master.tif","1","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Meeting Agenda","April 20, 1989","1989-04-20","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7vc",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7ww","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7ww-1-master.tif","2","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 1","April, 1989","1989-04","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7ww",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7xd","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7xd-1-master.tif","3","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 2","April, 1989","1989-04","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7xd",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7zx","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7zx-1-master.tif","4","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Assistant Director's Report","April 30, 1989","1989-04-30","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7zx",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x80x","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x80x-1-master.tif","5","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Internship Counseling Program Report","April, 1989","1989-04","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x80x",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x81f","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x81f-1-master.tif","6","","","text","","","","","Connexxus (Center)|~|Connexxus East","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)|~|East Los Angeles (Calif.)","","","eng","","","","","Connexxus East Staff Report","April 20","1989-04","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x81f",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x82z","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x82z-1-master.tif","7","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Staff Report","March, 1989","1989-03","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x82z",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x83g","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x83g-1-master.tif","8","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Monthly Staff Report","March, 1989","1989-03","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x83g",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x840","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x840-1-master.tif","9","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Internship Counseling Program Report","March, 1989","1989-03","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x840",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x85h","ark:/21198/zz0013x7tv","2","Completed","","Page","connexxus/images/masters/21198-zz0013x85h-1-master.tif","10","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 1","March, 1989","1989-03","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x85h",""
