"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfw6b","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfw6b-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfw6b",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfw7v","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfw7v-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfw7v",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfw8c","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfw8c-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfw8c",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfw9w","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfw9w-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfw9w",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfwbd","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfwbd-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfwbd",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfwcx","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfwcx-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfwcx",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfwdf","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfwdf-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfwdf",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfwfz","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfwfz-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfwfz",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfwgg","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfwgg-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfwgg",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfwh0","ark:/21198/zz000sfw5t","2","Completed","","Page","connexxus/images/masters/21198-zz000sfwh0-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfwh0",""
