"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7q9","ark:/21198/zz0013x7ps","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7q9-1-master.tif","1","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Meeting Agenda","March 16, 1989","1989-03-16","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7q9",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7rt","ark:/21198/zz0013x7ps","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7rt-1-master.tif","2","","","still image","","","","","Martel, Pat","Aguilar, Laura, 1959-  ","copyrighted","N","published","","","Los Angeles (Calif.)","","","eng","","","","Rights.generalNote: Need to obtain permission to publish from copyright holder (creator).","Postcard, Page 1","1989","1989","""The World Around Me""","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7rt",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x7sb","ark:/21198/zz0013x7ps","2","Completed","","Page","connexxus/images/masters/21198-zz0013x7sb-1-master.tif","3","","","text","","","","","Martel, Pat","Aguilar, Laura, 1959-  ","copyrighted","N","published","","","Los Angeles (Calif.)","","","eng","","","","Rights.generalNote: Need to obtain permission to publish from copyright holder (creator).","Postcard, Page 2","1989","1989","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7sb",""
