"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x91x","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x91x-1-master.tif","1","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y|~|unpublished","","","","Los Angeles (Calif.)","","","eng","","","","","Meeting Agenda","August 17, 1989","1989-08-17","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x91x",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x92f","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x92f-1-master.tif","2","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 1","June, 1989","1989-06","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x92f",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x93z","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x93z-1-master.tif","3","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 2","June, 1989","1989-06","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x93z",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x94g","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x94g-1-master.tif","4","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 3","June, 1989","1989-06","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x94g",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x950","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x950-1-master.tif","5","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Assistant Director's Report","July 19, 1989","1989-07-19","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x950",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x96h","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x96h-1-master.tif","6","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Internship Counseling Program Report","July, 1989","1989-07","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x96h",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x971","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x971-1-master.tif","7","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Internship Counseling Program Report","June, 1989","1989-06","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x971",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x98j","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x98j-1-master.tif","8","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Staff Report","June, 1989","1989-06","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x98j",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x992","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x992-1-master.tif","9","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Staff Report","May, 1989","1989-05","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x992",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013x9bk","ark:/21198/zz0013x90d","2","Completed","","Page","connexxus/images/masters/21198-zz0013x9bk-1-master.tif","10","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Executive Director's Report, Page 1","July, 1989","1989-07","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x9bk",""
