"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xdt8","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xdt8-1-master.tif","1","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)|~|West Hollywood (Calif.)","","","eng","","","","","Notice of Meeting","March, 1990","1990-03","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xdt8",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xdvs","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xdvs-1-master.tif","2","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)|~|West Hollywood (Calif.)","","","eng","","","","","Meeting Agenda","March 21, 1990","1990-03-21","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xdvs",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xf4d","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xf4d-1-master.tif","10","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Alliance Steering Committee Agenda","March 7, 1990","1990-03-07","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xf4d",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xf5x","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xf5x-1-master.tif","11","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Alliance Budget and Attendance Report","January-February 1990","1990-01/1990-02","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xf5x",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xf6f","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xf6f-1-master.tif","12","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Minutes of February 11, 1990 Alliance Steering Committee Meeting, Page 1","February 11, 1990","1990-02-11","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xf6f",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xf7z","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xf7z-1-master.tif","13","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Minutes of February 11, 1990 Alliance Steering Committee Meeting, Page 2","February 11, 1990","1990-02-11","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xf7z",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xf8g","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xf8g-1-master.tif","14","","","text","","","","","Connexxus (Center)","Connexxus (Center)","copyrighted","Y","unpublished","","","Los Angeles (Calif.)","","","eng","","","","","Minutes of February 11, 1990 Alliance Steering Committee Meeting, Page 3","February 11, 1990","1990-02-11","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xf8g",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xf90","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xf90-1-master.tif","15","","","text","","","","","Connexxus (Center)","","copyrighted","unknown","unpublished","","","Los Angeles (Calif.)","","","eng","","Toomey, Nikki|~|Moss, Lauree","","Rights.generalNote: Does copyright fall under Connexxus or the authors?","Recommended Procedure and Policy Regarding Closure of the Interim Counseling Program and Referrals for Counseling After June 30, 1990","March 20, 1990","1990-03-20","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xf90",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xfbh","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xfbh-1-master.tif","16","","","text","","","","","Connexxus (Center)|~|Connexxus East","Latina Lesbian Support Group","copyrighted","N","unpublished","","","Los Angeles (Calif.)|~|East Los Angeles (Calif.)","Hispanic American lesbians","","eng","","","","Rights.generalNote: Need to obtain permission to publish from copyright holder - Latina Lesbian Support Group.","Letter from the Latina Lesbian Support Group, Page 1","March 2, 1990","1990-03-02","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xfbh",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xfc1","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xfc1-1-master.tif","17","","","text","","","","","Connexxus (Center)|~|Connexxus East","Latina Lesbian Support Group","copyrighted","N","unpublished","","","Los Angeles (Calif.)","Hispanic American lesbians","","eng","","","","Rights.generalNote: Need to obtain permission to publish from copyright holder - Latina Lesbian Support Group.","Letter from the Latina Lesbian Support Group, Page 2","March 2, 1990","1990-03-02","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xfc1",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz0013xfdj","ark:/21198/zz0013xdsr","2","Completed","","Page","connexxus/images/masters/21198-zz0013xfdj-1-master.tif","18","","","text","","","","","Connexxus (Center)","","copyrighted","N","unpublished","","","Los Angeles (Calif.)","","","eng","","Fabio, Diane","","Rights.generalNote: Need to obtain permission to publish from author.","Letter of Resignation","March 9, 1990","1990-03-09","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xfdj",""
