"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmn6","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmn6-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmn6",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmpq","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmpq-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmpq",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmq7","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmq7-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmq7",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmrr","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmrr-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmrr",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfms8","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfms8-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfms8",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmts","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmts-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmts",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmv9","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmv9-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmv9",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmwt","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmwt-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmwt",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmxb","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmxb-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmxb",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmzv","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmzv-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmzv",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfn0v","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfn0v-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfn0v",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfn1c","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfn1c-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfn1c",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfn2w","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfn2w-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfn2w",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfn3d","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfn3d-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfn3d",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfn4x","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfn4x-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfn4x",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfn5f","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfn5f-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfn5f",""
