"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqh4","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqh4-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqh4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqjn","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqjn-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqjn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqk5","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqk5-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqk5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqmp","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqmp-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqmp",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqn6","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqn6-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqn6",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqpq","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqpq-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqpq",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqq7","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqq7-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqq7",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqrr","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqrr-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqrr",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqs8","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqs8-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqs8",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdqts","ark:/21198/zz000sdp9j","2","Completed","","Page","connexxus/images/masters/21198-zz000sdqts-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdqts",""
