"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh10","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh10-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh10",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh2h","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh2h-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh2h",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh31","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh31-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh31",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh4j","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh4j-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh4j",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh52","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh52-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh52",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh6k","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh6k-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh6k",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh73","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh73-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh73",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh8m","ark:/21198/zz000sdg5k","2","Completed","","Page","","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","missing","",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdh94","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdh94-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdh94",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdhbn","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdhbn-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdhbn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdhc5","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdhc5-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdhc5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdhdp","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdhdp-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdhdp",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdk51","ark:/21198/zz000sdg5k","2","Completed","","Page","connexxus/images/masters/21198-zz000sdk51-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdk51",""
