"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv18","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv18-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv18",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv2s","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv2s-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv2s",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv39","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv39-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv39",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv4t","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv4t-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv4t",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv5b","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv5b-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv5b",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv6v","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv6v-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv6v",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv7c","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv7c-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv7c",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv8w","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv8w-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv8w",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfv9d","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfv9d-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfv9d",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfvbx","ark:/21198/zz000sfv0r","2","Completed","","Page","connexxus/images/masters/21198-zz000sfvbx-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfvbx",""
