"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shd3x","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shd3x-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shd3x",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shf5f","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shf5f-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shf5f",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shf6z","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shf6z-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shf6z",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shf7g","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shf7g-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shf7g",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shf80","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shf80-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shf80",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shf9h","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shf9h-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shf9h",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shfb1","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shfb1-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shfb1",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shfcj","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shfcj-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shfcj",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shfd2","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shfd2-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shfd2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shffk","ark:/21198/zz000shd2d","2","Completed","","Page","connexxus/images/masters/21198-zz000shffk-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shffk",""
