"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrjk","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrjk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrjk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrk3","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrk3-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrk3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrmm","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrmm-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrmm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrn4","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrn4-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrn4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrpn","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrpn-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrpn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrq5","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrq5-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrq5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrrp","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrrp-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrrp",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrs6","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrs6-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrs6",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrtq","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrtq-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrtq",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrv7","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrv7-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrv7",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrwr","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrwr-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrwr",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrx8","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrx8-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrx8",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfrzs","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfrzs-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfrzs",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfs0s","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfs0s-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfs0s",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfs19","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfs19-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfs19",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfs2t","ark:/21198/zz000sfrh2","2","Completed","","Page","connexxus/images/masters/21198-zz000sfs2t-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfs2t",""
