"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtch","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtch-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtch",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtd1","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtd1-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtd1",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtfj","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtfj-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtfj",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtg2","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtg2-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtg2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdthk","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdthk-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdthk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtj3","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtj3-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtj3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtkm","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtkm-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtkm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtm4","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtm4-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtm4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtnn","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtnn-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtnn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdtp5","ark:/21198/zz000sdtb0","2","Completed","","Page","connexxus/images/masters/21198-zz000sdtp5-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdtp5",""
