Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No.82: 0001,Armenian Manuscripts,ark:/21198/zz00291z5c,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0001.tif,1,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291z5c
Manuscript No.82: 0002,Armenian Manuscripts,ark:/21198/zz00291z6w,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0002.tif,2,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291z6w
Manuscript No.82: 0003,Armenian Manuscripts,ark:/21198/zz00291z7d,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0003.tif,3,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291z7d
Manuscript No.82: 0004,Armenian Manuscripts,ark:/21198/zz00291z8x,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0004.tif,4,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291z8x
Manuscript No.82: 0005,Armenian Manuscripts,ark:/21198/zz00291z9f,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0005.tif,5,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291z9f
Manuscript No.82: 0006,Armenian Manuscripts,ark:/21198/zz00291zbz,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0006.tif,6,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291zbz
Manuscript No.82: 0007,Armenian Manuscripts,ark:/21198/zz00291zcg,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0007.tif,7,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291zcg
Manuscript No.82: 0008,Armenian Manuscripts,ark:/21198/zz00291zd0,ark:/21198/zz0026w3dw,Page,,armenian/masters/ms_82/ms_82_0008.tif,8,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291zd0
