Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No.81: 0097,Armenian Manuscripts,ark:/21198/zz00291j63,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0097.tif,97,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291j63
Manuscript No.81: 0098,Armenian Manuscripts,ark:/21198/zz00291j7m,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0098.tif,98,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291j7m
Manuscript No.81: 0099,Armenian Manuscripts,ark:/21198/zz00291j84,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0099.tif,99,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291j84
Manuscript No.81: 0100,Armenian Manuscripts,ark:/21198/zz00291j9n,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0100.tif,100,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291j9n
Manuscript No.81: 0101,Armenian Manuscripts,ark:/21198/zz00291jb5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0101.tif,101,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jb5
Manuscript No.81: 0102,Armenian Manuscripts,ark:/21198/zz00291jcp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0102.tif,102,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jcp
Manuscript No.81: 0103,Armenian Manuscripts,ark:/21198/zz00291jd6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0103.tif,103,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jd6
Manuscript No.81: 0104,Armenian Manuscripts,ark:/21198/zz00291jfq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0104.tif,104,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jfq
Manuscript No.81: 0105,Armenian Manuscripts,ark:/21198/zz00291jg7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0105.tif,105,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jg7
Manuscript No.81: 0106,Armenian Manuscripts,ark:/21198/zz00291jhr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0106.tif,106,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jhr
Manuscript No.81: 0107,Armenian Manuscripts,ark:/21198/zz00291jj8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0107.tif,107,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jj8
Manuscript No.81: 0108,Armenian Manuscripts,ark:/21198/zz00291jks,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0108.tif,108,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jks
Manuscript No.81: 0109,Armenian Manuscripts,ark:/21198/zz00291jm9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0109.tif,109,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jm9
Manuscript No.81: 0110,Armenian Manuscripts,ark:/21198/zz00291jnt,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0110.tif,110,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jnt
Manuscript No.81: 0111,Armenian Manuscripts,ark:/21198/zz00291jpb,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0111.tif,111,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jpb
Manuscript No.81: 0112,Armenian Manuscripts,ark:/21198/zz00291jqv,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0112.tif,112,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jqv
Manuscript No.81: 0113,Armenian Manuscripts,ark:/21198/zz00291jrc,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0113.tif,113,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jrc
Manuscript No.81: 0114,Armenian Manuscripts,ark:/21198/zz00291jsw,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0114.tif,114,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jsw
Manuscript No.81: 0115,Armenian Manuscripts,ark:/21198/zz00291jtd,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0115.tif,115,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jtd
Manuscript No.81: 0116,Armenian Manuscripts,ark:/21198/zz00291jvx,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0116.tif,116,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jvx
Manuscript No.81: 0117,Armenian Manuscripts,ark:/21198/zz00291jwf,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0117.tif,117,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jwf
Manuscript No.81: 0118,Armenian Manuscripts,ark:/21198/zz00291jxz,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0118.tif,118,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jxz
Manuscript No.81: 0119,Armenian Manuscripts,ark:/21198/zz00291jzg,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0119.tif,119,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291jzg
Manuscript No.81: 0120,Armenian Manuscripts,ark:/21198/zz00291k0g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0120.tif,120,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k0g
Manuscript No.81: 0121,Armenian Manuscripts,ark:/21198/zz00291k10,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0121.tif,121,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k10
Manuscript No.81: 0122,Armenian Manuscripts,ark:/21198/zz00291k2h,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0122.tif,122,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k2h
Manuscript No.81: 0123,Armenian Manuscripts,ark:/21198/zz00291k31,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0123.tif,123,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k31
Manuscript No.81: 0124,Armenian Manuscripts,ark:/21198/zz00291k4j,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0124.tif,124,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k4j
Manuscript No.81: 0125,Armenian Manuscripts,ark:/21198/zz00291k52,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0125.tif,125,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k52
Manuscript No.81: 0126,Armenian Manuscripts,ark:/21198/zz00291k6k,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0126.tif,126,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k6k
Manuscript No.81: 0127,Armenian Manuscripts,ark:/21198/zz00291k73,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0127.tif,127,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k73
Manuscript No.81: 0128,Armenian Manuscripts,ark:/21198/zz00291k8m,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0128.tif,128,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k8m
Manuscript No.81: 0129,Armenian Manuscripts,ark:/21198/zz00291k94,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0129.tif,129,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291k94
Manuscript No.81: 0130,Armenian Manuscripts,ark:/21198/zz00291kbn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0130.tif,130,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kbn
Manuscript No.81: 0131,Armenian Manuscripts,ark:/21198/zz00291kc5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0131.tif,131,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kc5
Manuscript No.81: 0132,Armenian Manuscripts,ark:/21198/zz00291kdp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0132.tif,132,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kdp
Manuscript No.81: 0133,Armenian Manuscripts,ark:/21198/zz00291kf6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0133.tif,133,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kf6
Manuscript No.81: 0134,Armenian Manuscripts,ark:/21198/zz00291kgq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0134.tif,134,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kgq
Manuscript No.81: 0135,Armenian Manuscripts,ark:/21198/zz00291kh7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0135.tif,135,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kh7
Manuscript No.81: 0136,Armenian Manuscripts,ark:/21198/zz00291kjr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0136.tif,136,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kjr
Manuscript No.81: 0137,Armenian Manuscripts,ark:/21198/zz00291kk8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0137.tif,137,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kk8
Manuscript No.81: 0138,Armenian Manuscripts,ark:/21198/zz00291kms,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0138.tif,138,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kms
Manuscript No.81: 0139,Armenian Manuscripts,ark:/21198/zz00291kn9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0139.tif,139,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kn9
Manuscript No.81: 0140,Armenian Manuscripts,ark:/21198/zz00291kpt,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0140.tif,140,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kpt
Manuscript No.81: 0141,Armenian Manuscripts,ark:/21198/zz00291kqb,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0141.tif,141,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kqb
Manuscript No.81: 0142,Armenian Manuscripts,ark:/21198/zz00291krv,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0142.tif,142,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291krv
Manuscript No.81: 0143,Armenian Manuscripts,ark:/21198/zz00291ksc,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0143.tif,143,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291ksc
Manuscript No.81: 0144,Armenian Manuscripts,ark:/21198/zz00291ktw,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0144.tif,144,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291ktw
Manuscript No.81: 0145,Armenian Manuscripts,ark:/21198/zz00291kvd,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0145.tif,145,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kvd
Manuscript No.81: 0146,Armenian Manuscripts,ark:/21198/zz00291kwx,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0146.tif,146,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kwx
Manuscript No.81: 0147,Armenian Manuscripts,ark:/21198/zz00291kxf,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0147.tif,147,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kxf
Manuscript No.81: 0148,Armenian Manuscripts,ark:/21198/zz00291kzz,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0148.tif,148,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291kzz
Manuscript No.81: 0149,Armenian Manuscripts,ark:/21198/zz00291m0z,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0149.tif,149,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m0z
Manuscript No.81: 0150,Armenian Manuscripts,ark:/21198/zz00291m1g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0150.tif,150,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m1g
Manuscript No.81: 0151,Armenian Manuscripts,ark:/21198/zz00291m20,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0151.tif,151,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m20
Manuscript No.81: 0152,Armenian Manuscripts,ark:/21198/zz00291m3h,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0152.tif,152,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m3h
Manuscript No.81: 0153,Armenian Manuscripts,ark:/21198/zz00291m41,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0153.tif,153,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m41
Manuscript No.81: 0154,Armenian Manuscripts,ark:/21198/zz00291m5j,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0154.tif,154,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m5j
Manuscript No.81: 0155,Armenian Manuscripts,ark:/21198/zz00291m62,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0155.tif,155,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m62
Manuscript No.81: 0156,Armenian Manuscripts,ark:/21198/zz00291m7k,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0156.tif,156,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m7k
Manuscript No.81: 0157,Armenian Manuscripts,ark:/21198/zz00291m83,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0157.tif,157,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m83
Manuscript No.81: 0158,Armenian Manuscripts,ark:/21198/zz00291m9m,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0158.tif,158,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291m9m
Manuscript No.81: 0159,Armenian Manuscripts,ark:/21198/zz00291mb4,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0159.tif,159,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mb4
Manuscript No.81: 0160,Armenian Manuscripts,ark:/21198/zz00291mcn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0160.tif,160,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mcn
Manuscript No.81: 0161,Armenian Manuscripts,ark:/21198/zz00291md5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0161.tif,161,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291md5
Manuscript No.81: 0162,Armenian Manuscripts,ark:/21198/zz00291mfp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0162.tif,162,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mfp
Manuscript No.81: 0163,Armenian Manuscripts,ark:/21198/zz00291mg6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0163.tif,163,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mg6
Manuscript No.81: 0164,Armenian Manuscripts,ark:/21198/zz00291mhq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0164.tif,164,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mhq
Manuscript No.81: 0165,Armenian Manuscripts,ark:/21198/zz00291mj7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0165.tif,165,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mj7
Manuscript No.81: 0166,Armenian Manuscripts,ark:/21198/zz00291mkr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0166.tif,166,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mkr
Manuscript No.81: 0167,Armenian Manuscripts,ark:/21198/zz00291mm8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0167.tif,167,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mm8
Manuscript No.81: 0168,Armenian Manuscripts,ark:/21198/zz00291mns,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0168.tif,168,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mns
Manuscript No.81: 0169,Armenian Manuscripts,ark:/21198/zz00291mp9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0169.tif,169,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mp9
Manuscript No.81: 0170,Armenian Manuscripts,ark:/21198/zz00291mqt,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0170.tif,170,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mqt
Manuscript No.81: 0171,Armenian Manuscripts,ark:/21198/zz00291mrb,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0171.tif,171,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mrb
Manuscript No.81: 0172,Armenian Manuscripts,ark:/21198/zz00291msv,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0172.tif,172,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291msv
Manuscript No.81: 0173,Armenian Manuscripts,ark:/21198/zz00291mtc,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0173.tif,173,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mtc
Manuscript No.81: 0174,Armenian Manuscripts,ark:/21198/zz00291mvw,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0174.tif,174,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mvw
Manuscript No.81: 0175,Armenian Manuscripts,ark:/21198/zz00291mwd,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0175.tif,175,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mwd
Manuscript No.81: 0176,Armenian Manuscripts,ark:/21198/zz00291mxx,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0176.tif,176,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mxx
Manuscript No.81: 0177,Armenian Manuscripts,ark:/21198/zz00291mzf,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0177.tif,177,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291mzf
Manuscript No.81: 0178,Armenian Manuscripts,ark:/21198/zz00291n0f,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0178.tif,178,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n0f
Manuscript No.81: 0179,Armenian Manuscripts,ark:/21198/zz00291n1z,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0179.tif,179,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n1z
Manuscript No.81: 0180,Armenian Manuscripts,ark:/21198/zz00291n2g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0180.tif,180,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n2g
Manuscript No.81: 0181,Armenian Manuscripts,ark:/21198/zz00291n30,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0181.tif,181,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n30
Manuscript No.81: 0182,Armenian Manuscripts,ark:/21198/zz00291n4h,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0182.tif,182,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n4h
Manuscript No.81: 0183,Armenian Manuscripts,ark:/21198/zz00291n51,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0183.tif,183,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n51
Manuscript No.81: 0184,Armenian Manuscripts,ark:/21198/zz00291n6j,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0184.tif,184,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n6j
Manuscript No.81: 0185,Armenian Manuscripts,ark:/21198/zz00291n72,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0185.tif,185,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n72
Manuscript No.81: 0186,Armenian Manuscripts,ark:/21198/zz00291n8k,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0186.tif,186,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n8k
Manuscript No.81: 0187,Armenian Manuscripts,ark:/21198/zz00291n93,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0187.tif,187,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291n93
Manuscript No.81: 0188,Armenian Manuscripts,ark:/21198/zz00291nbm,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0188.tif,188,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nbm
Manuscript No.81: 0189,Armenian Manuscripts,ark:/21198/zz00291nc4,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0189.tif,189,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nc4
Manuscript No.81: 0190,Armenian Manuscripts,ark:/21198/zz00291ndn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0190.tif,190,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291ndn
Manuscript No.81: 0191,Armenian Manuscripts,ark:/21198/zz00291nf5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0191.tif,191,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nf5
Manuscript No.81: 0192,Armenian Manuscripts,ark:/21198/zz00291ngp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0192.tif,192,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291ngp
Manuscript No.81: 0193,Armenian Manuscripts,ark:/21198/zz00291nh6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0193.tif,193,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nh6
