Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No.72: 0025,Armenian Manuscripts,ark:/21198/zz0028ztf8,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0025.tif,25,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztf8
Manuscript No.72: 0026,Armenian Manuscripts,ark:/21198/zz0028ztgs,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0026.tif,26,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztgs
Manuscript No.72: 0027,Armenian Manuscripts,ark:/21198/zz0028zth9,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0027.tif,27,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zth9
Manuscript No.72: 0028,Armenian Manuscripts,ark:/21198/zz0028ztjt,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0028.tif,28,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztjt
Manuscript No.72: 0029,Armenian Manuscripts,ark:/21198/zz0028ztkb,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0029.tif,29,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztkb
Manuscript No.72: 0030,Armenian Manuscripts,ark:/21198/zz0028ztmv,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0030.tif,30,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztmv
Manuscript No.72: 0031,Armenian Manuscripts,ark:/21198/zz0028ztnc,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0031.tif,31,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztnc
Manuscript No.72: 0032,Armenian Manuscripts,ark:/21198/zz0028ztpw,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0032.tif,32,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztpw
Manuscript No.72: 0033,Armenian Manuscripts,ark:/21198/zz0028ztqd,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0033.tif,33,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztqd
Manuscript No.72: 0034,Armenian Manuscripts,ark:/21198/zz0028ztrx,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0034.tif,34,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztrx
Manuscript No.72: 0035,Armenian Manuscripts,ark:/21198/zz0028ztsf,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0035.tif,35,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztsf
Manuscript No.72: 0036,Armenian Manuscripts,ark:/21198/zz0028zttz,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0036.tif,36,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zttz
Manuscript No.72: 0037,Armenian Manuscripts,ark:/21198/zz0028ztvg,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0037.tif,37,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztvg
Manuscript No.72: 0038,Armenian Manuscripts,ark:/21198/zz0028ztw0,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0038.tif,38,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztw0
Manuscript No.72: 0039,Armenian Manuscripts,ark:/21198/zz0028ztxh,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0039.tif,39,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztxh
Manuscript No.72: 0040,Armenian Manuscripts,ark:/21198/zz0028ztz1,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0040.tif,40,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ztz1
Manuscript No.72: 0041,Armenian Manuscripts,ark:/21198/zz0028zv01,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0041.tif,41,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv01
Manuscript No.72: 0042,Armenian Manuscripts,ark:/21198/zz0028zv1j,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0042.tif,42,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv1j
Manuscript No.72: 0043,Armenian Manuscripts,ark:/21198/zz0028zv22,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0043.tif,43,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv22
Manuscript No.72: 0044,Armenian Manuscripts,ark:/21198/zz0028zv3k,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0044.tif,44,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv3k
Manuscript No.72: 0045,Armenian Manuscripts,ark:/21198/zz0028zv43,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0045.tif,45,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv43
Manuscript No.72: 0046,Armenian Manuscripts,ark:/21198/zz0028zv5m,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0046.tif,46,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv5m
Manuscript No.72: 0047,Armenian Manuscripts,ark:/21198/zz0028zv64,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0047.tif,47,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv64
Manuscript No.72: 0048,Armenian Manuscripts,ark:/21198/zz0028zv7n,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0048.tif,48,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv7n
Manuscript No.72: 0049,Armenian Manuscripts,ark:/21198/zz0028zv85,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0049.tif,49,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv85
Manuscript No.72: 0050,Armenian Manuscripts,ark:/21198/zz0028zv9p,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0050.tif,50,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zv9p
Manuscript No.72: 0051,Armenian Manuscripts,ark:/21198/zz0028zvb6,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0051.tif,51,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvb6
Manuscript No.72: 0052,Armenian Manuscripts,ark:/21198/zz0028zvcq,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0052.tif,52,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvcq
Manuscript No.72: 0053,Armenian Manuscripts,ark:/21198/zz0028zvd7,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0053.tif,53,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvd7
Manuscript No.72: 0054,Armenian Manuscripts,ark:/21198/zz0028zvfr,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0054.tif,54,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvfr
Manuscript No.72: 0055,Armenian Manuscripts,ark:/21198/zz0028zvg8,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0055.tif,55,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvg8
Manuscript No.72: 0056,Armenian Manuscripts,ark:/21198/zz0028zvhs,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0056.tif,56,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvhs
Manuscript No.72: 0057,Armenian Manuscripts,ark:/21198/zz0028zvj9,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0057.tif,57,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvj9
Manuscript No.72: 0058,Armenian Manuscripts,ark:/21198/zz0028zvkt,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0058.tif,58,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvkt
Manuscript No.72: 0059,Armenian Manuscripts,ark:/21198/zz0028zvmb,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0059.tif,59,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvmb
Manuscript No.72: 0060,Armenian Manuscripts,ark:/21198/zz0028zvnv,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0060.tif,60,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvnv
Manuscript No.72: 0061,Armenian Manuscripts,ark:/21198/zz0028zvpc,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0061.tif,61,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvpc
Manuscript No.72: 0062,Armenian Manuscripts,ark:/21198/zz0028zvqw,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0062.tif,62,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvqw
Manuscript No.72: 0063,Armenian Manuscripts,ark:/21198/zz0028zvrd,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0063.tif,63,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvrd
Manuscript No.72: 0064,Armenian Manuscripts,ark:/21198/zz0028zvsx,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0064.tif,64,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvsx
Manuscript No.72: 0065,Armenian Manuscripts,ark:/21198/zz0028zvtf,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0065.tif,65,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvtf
Manuscript No.72: 0066,Armenian Manuscripts,ark:/21198/zz0028zvvz,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0066.tif,66,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvvz
Manuscript No.72: 0067,Armenian Manuscripts,ark:/21198/zz0028zvwg,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0067.tif,67,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvwg
Manuscript No.72: 0068,Armenian Manuscripts,ark:/21198/zz0028zvx0,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0068.tif,68,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvx0
Manuscript No.72: 0069,Armenian Manuscripts,ark:/21198/zz0028zvzh,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0069.tif,69,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zvzh
Manuscript No.72: 0070,Armenian Manuscripts,ark:/21198/zz0028zw0h,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0070.tif,70,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw0h
Manuscript No.72: 0071,Armenian Manuscripts,ark:/21198/zz0028zw11,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0071.tif,71,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw11
Manuscript No.72: 0072,Armenian Manuscripts,ark:/21198/zz0028zw2j,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0072.tif,72,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw2j
Manuscript No.72: 0073,Armenian Manuscripts,ark:/21198/zz0028zw32,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0073.tif,73,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw32
Manuscript No.72: 0074,Armenian Manuscripts,ark:/21198/zz0028zw4k,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0074.tif,74,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw4k
Manuscript No.72: 0075,Armenian Manuscripts,ark:/21198/zz0028zw53,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0075.tif,75,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw53
Manuscript No.72: 0076,Armenian Manuscripts,ark:/21198/zz0028zw6m,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0076.tif,76,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw6m
Manuscript No.72: 0077,Armenian Manuscripts,ark:/21198/zz0028zw74,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0077.tif,77,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw74
Manuscript No.72: 0078,Armenian Manuscripts,ark:/21198/zz0028zw8n,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0078.tif,78,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw8n
Manuscript No.72: 0079,Armenian Manuscripts,ark:/21198/zz0028zw95,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0079.tif,79,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zw95
Manuscript No.72: 0080,Armenian Manuscripts,ark:/21198/zz0028zwbp,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0080.tif,80,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwbp
Manuscript No.72: 0081,Armenian Manuscripts,ark:/21198/zz0028zwc6,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0081.tif,81,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwc6
Manuscript No.72: 0082,Armenian Manuscripts,ark:/21198/zz0028zwdq,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0082.tif,82,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwdq
Manuscript No.72: 0083,Armenian Manuscripts,ark:/21198/zz0028zwf7,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0083.tif,83,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwf7
Manuscript No.72: 0084,Armenian Manuscripts,ark:/21198/zz0028zwgr,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0084.tif,84,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwgr
Manuscript No.72: 0085,Armenian Manuscripts,ark:/21198/zz0028zwh8,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0085.tif,85,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwh8
Manuscript No.72: 0086,Armenian Manuscripts,ark:/21198/zz0028zwjs,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0086.tif,86,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwjs
Manuscript No.72: 0087,Armenian Manuscripts,ark:/21198/zz0028zwk9,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0087.tif,87,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwk9
Manuscript No.72: 0088,Armenian Manuscripts,ark:/21198/zz0028zwmt,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0088.tif,88,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwmt
Manuscript No.72: 0089,Armenian Manuscripts,ark:/21198/zz0028zwnb,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0089.tif,89,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwnb
Manuscript No.72: 0090,Armenian Manuscripts,ark:/21198/zz0028zwpv,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0090.tif,90,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwpv
Manuscript No.72: 0091,Armenian Manuscripts,ark:/21198/zz0028zwqc,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0091.tif,91,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwqc
Manuscript No.72: 0092,Armenian Manuscripts,ark:/21198/zz0028zwrw,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0092.tif,92,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwrw
Manuscript No.72: 0093,Armenian Manuscripts,ark:/21198/zz0028zwsd,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0093.tif,93,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwsd
Manuscript No.72: 0094,Armenian Manuscripts,ark:/21198/zz0028zwtx,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0094.tif,94,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwtx
Manuscript No.72: 0095,Armenian Manuscripts,ark:/21198/zz0028zwvf,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0095.tif,95,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwvf
Manuscript No.72: 0096,Armenian Manuscripts,ark:/21198/zz0028zwwz,ark:/21198/zz0026w379,Page,,armenian/masters/ms_72/ms_72_0096.tif,96,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028zwwz
