"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz0013z91c","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z91c-1-master.tif","","","80","","","text","","","","","","Page 074","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z91c",""
"Picart (Bernard) Collection","ark:/21198/zz0013z92w","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z92w-1-master.tif","","","81","","","text","","","","","","Page 075","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z92w",""
"Picart (Bernard) Collection","ark:/21198/zz0013z93d","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z93d-1-master.tif","","","82","","","text","","","","","","Page 076","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z93d",""
"Picart (Bernard) Collection","ark:/21198/zz0013z94x","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z94x-1-master.tif","","","83","","","text","","","","","","Page 077","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z94x",""
"Picart (Bernard) Collection","ark:/21198/zz0013z95f","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z95f-1-master.tif","","","84","","","text","","","","","","Page 078","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z95f",""
"Picart (Bernard) Collection","ark:/21198/zz0013z96z","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z96z-1-master.tif","","","85","","","text","","","","","","Page 079","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z96z",""
"Picart (Bernard) Collection","ark:/21198/zz0013z97g","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z97g-1-master.tif","","","86","","","text","","","","","","Page 080","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z97g",""
"Picart (Bernard) Collection","ark:/21198/zz0013z980","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z980-1-master.tif","","","87","","","text","","","","","","Page 081","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z980",""
"Picart (Bernard) Collection","ark:/21198/zz0013z99h","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z99h-1-master.tif","","","88","","","text","","","","","","Page 082","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z99h",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9b1","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9b1-1-master.tif","","","89","","","text","","","","","","Page 083","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9b1",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9cj","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9cj-1-master.tif","","","90","","","text","","","","","","Page 084","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9cj",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9d2","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9d2-1-master.tif","","","91","","","text","","","","","","Page 085","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9d2",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9fk","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9fk-1-master.tif","","","92","","","text","","","","","","Page 086","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9fk",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9g3","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9g3-1-master.tif","","","93","","","text","","","","","","Page 086a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9g3",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9hm","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9hm-1-master.tif","","","94","","","still image","","","","","","A. Pain de La Communion chez les Grecs.","v","","A. Pain de La Communion chez les Grecs.B. L'Etoile.C. l'Evêque tenant le chandelier à Trois et à deux branches.D. L'Evantail.E. Le Corban ou pain de la Communion chez les Cophtes.","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9hm",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9j4","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9j4-1-master.tif","","","95","","","text","","","","","","Page 087","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9j4",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9kn","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9kn-1-master.tif","","","96","","","text","","","","","","Page 088","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9kn",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9m5","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9m5-1-master.tif","","","97","","","text","","","","","","Page 089","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9m5",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9np","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9np-1-master.tif","","","98","","","text","","","","","","Page 090","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9np",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9p6","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9p6-1-master.tif","","","99","","","text","","","","","","Page 091","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9p6",""
"Picart (Bernard) Collection","ark:/21198/zz0013z9qq","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0013z9qq-1-master.tif","","","100","","","text","","","","","","Page 092","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013z9qq",""
"Picart (Bernard) Collection","ark:/21198/zz0014013d","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014013d-1-master.tif","","","101","","","text","","","","","","Page 093","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014013d",""
"Picart (Bernard) Collection","ark:/21198/zz0014014x","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014014x-1-master.tif","","","102","","","text","","","","","","Page 094","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014014x",""
"Picart (Bernard) Collection","ark:/21198/zz0014015f","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014015f-1-master.tif","","","103","","","text","","","","","","Page 095","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014015f",""
"Picart (Bernard) Collection","ark:/21198/zz0014016z","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014016z-1-master.tif","","","104","","","text","","","","","","Page 096","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014016z",""
"Picart (Bernard) Collection","ark:/21198/zz0014017g","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014017g-1-master.tif","","","105","","","text","","","","","","Page 097","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014017g",""
"Picart (Bernard) Collection","ark:/21198/zz00140180","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140180-1-master.tif","","","106","","","text","","","","","","Page 098","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140180",""
"Picart (Bernard) Collection","ark:/21198/zz0014019h","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014019h-1-master.tif","","","107","","","text","","","","","","Page 099","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014019h",""
"Picart (Bernard) Collection","ark:/21198/zz001401b1","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401b1-1-master.tif","","","108","","","text","","","","","","Page 100","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401b1",""
"Picart (Bernard) Collection","ark:/21198/zz001401cj","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401cj-1-master.tif","","","109","","","text","","","","","","Page 101","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401cj",""
"Picart (Bernard) Collection","ark:/21198/zz001401d2","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401d2-1-master.tif","","","110","","","text","","","","","","Page 102","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401d2",""
"Picart (Bernard) Collection","ark:/21198/zz001401fk","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401fk-1-master.tif","","","111","","","text","","","","","","Page 103","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401fk",""
"Picart (Bernard) Collection","ark:/21198/zz001401g3","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401g3-1-master.tif","","","112","","","text","","","","","","Page 104","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401g3",""
"Picart (Bernard) Collection","ark:/21198/zz001401hm","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401hm-1-master.tif","","","113","","","text","","","","","","Page 105","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401hm",""
"Picart (Bernard) Collection","ark:/21198/zz001401j4","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401j4-1-master.tif","","","114","","","text","","","","","","Page 106","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401j4",""
"Picart (Bernard) Collection","ark:/21198/zz001401kn","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401kn-1-master.tif","","","115","","","text","","","","","","Page 107","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401kn",""
"Picart (Bernard) Collection","ark:/21198/zz001401m5","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401m5-1-master.tif","","","116","","","text","","","","","","Page 108 (image error)","v","","","","","","","","","","","","","","","","","","","","failed","",""
"Picart (Bernard) Collection","ark:/21198/zz001401np","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401np-1-master.tif","","","117","","","text","","","","","","Page 109","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401np",""
"Picart (Bernard) Collection","ark:/21198/zz001401p6","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401p6-1-master.tif","","","118","","","text","","","","","","Page 110","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401p6",""
"Picart (Bernard) Collection","ark:/21198/zz001401qq","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401qq-1-master.tif","","","119","","","text","","","","","","Page 111","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401qq",""
"Picart (Bernard) Collection","ark:/21198/zz001401r7","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401r7-1-master.tif","","","120","","","text","","","","","","Page 112","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401r7",""
"Picart (Bernard) Collection","ark:/21198/zz001401sr","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401sr-1-master.tif","","","121","","","text","","","","","","Page 113","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401sr",""
"Picart (Bernard) Collection","ark:/21198/zz001401t8","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401t8-1-master.tif","","","122","","","text","","","","","","Page 114","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401t8",""
"Picart (Bernard) Collection","ark:/21198/zz001401vs","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401vs-1-master.tif","","","123","","","text","","","","","","Page 115","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401vs",""
"Picart (Bernard) Collection","ark:/21198/zz001401w9","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401w9-1-master.tif","","","124","","","text","","","","","","Page 116","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401w9",""
"Picart (Bernard) Collection","ark:/21198/zz001401xt","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401xt-1-master.tif","","","125","","","text","","","","","","Page 117","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401xt",""
"Picart (Bernard) Collection","ark:/21198/zz001401zb","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001401zb-1-master.tif","","","126","","","text","","","","","","Page 118","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001401zb",""
"Picart (Bernard) Collection","ark:/21198/zz0014020b","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014020b-1-master.tif","","","127","","","text","","","","","","Page 119","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014020b",""
"Picart (Bernard) Collection","ark:/21198/zz0014021v","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014021v-1-master.tif","","","128","","","text","","","","","","Page 120","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014021v",""
"Picart (Bernard) Collection","ark:/21198/zz0014022c","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014022c-1-master.tif","","","129","","","text","","","","","","Page 121","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014022c",""
"Picart (Bernard) Collection","ark:/21198/zz0014023w","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014023w-1-master.tif","","","130","","","text","","","","","","Page 122","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014023w",""
"Picart (Bernard) Collection","ark:/21198/zz0014024d","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014024d-1-master.tif","","","131","","","","","","","","","Page 123","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014024d",""
"Picart (Bernard) Collection","ark:/21198/zz0014025x","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014025x-1-master.tif","","","132","","","text","","","","","","Page 124","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014025x",""
"Picart (Bernard) Collection","ark:/21198/zz0014026f","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014026f-1-master.tif","","","133","","","text","","","","","","Page 125","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014026f",""
"Picart (Bernard) Collection","ark:/21198/zz0014027z","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014027z-1-master.tif","","","134","","","text","","","","","","Page 126","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014027z",""
"Picart (Bernard) Collection","ark:/21198/zz0014028g","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0014028g-1-master.tif","","","135","","","text","","","","","","Page 127","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014028g",""
"Picart (Bernard) Collection","ark:/21198/zz00140290","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140290-1-master.tif","","","136","","","text","","","","","","Page 128","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140290",""
"Picart (Bernard) Collection","ark:/21198/zz001402bh","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402bh-1-master.tif","","","137","","","text","","","","","","Page 129","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402bh",""
"Picart (Bernard) Collection","ark:/21198/zz001402c1","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402c1-1-master.tif","","","138","","","text","","","","","","Page 130","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402c1",""
"Picart (Bernard) Collection","ark:/21198/zz001402dj","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402dj-1-master.tif","","","139","","","text","","","","","","Page 131","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402dj",""
"Picart (Bernard) Collection","ark:/21198/zz001402f2","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402f2-1-master.tif","","","140","","","text","","","","","","Page 132","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402f2",""
"Picart (Bernard) Collection","ark:/21198/zz001402gk","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402gk-1-master.tif","","","141","","","text","","","","","","Page 132a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402gk",""
"Picart (Bernard) Collection","ark:/21198/zz001402h3","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402h3-1-master.tif","","","142","","","still image","","","","","","EVEQUE benissant les eaux.","v","","EVEQUE benissant les eaux.1. PAPAS ou PRETRE Grec en ses Habits Pontificaux. 2. Cloche des Caloyers.PATRIARCHE de Constantinople.a. ARCHIPRETRE, ou PROTOPAPAS.b. PAPAS en robe fourée.FIANCÉE Grecque sur un Sopha.B. Picart sculp. direx. 1731.","Page 132b","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402h3",""
"Picart (Bernard) Collection","ark:/21198/zz001402jm","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402jm-1-master.tif","","","143","","","text","","","","","","Page 133","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402jm",""
"Picart (Bernard) Collection","ark:/21198/zz001402k4","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402k4-1-master.tif","","","144","","","text","","","","","","Page 134","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402k4",""
"Picart (Bernard) Collection","ark:/21198/zz001402mn","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402mn-1-master.tif","","","145","","","text","","","","","","Page 135","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402mn",""
"Picart (Bernard) Collection","ark:/21198/zz001402n5","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402n5-1-master.tif","","","146","","","text","","","","","","Page 136","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402n5",""
"Picart (Bernard) Collection","ark:/21198/zz001402pp","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402pp-1-master.tif","","","147","","","text","","","","","","Page 137","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402pp",""
"Picart (Bernard) Collection","ark:/21198/zz001402q6","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402q6-1-master.tif","","","148","","","text","","","","","","Page 138","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402q6",""
"Picart (Bernard) Collection","ark:/21198/zz001402rq","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402rq-1-master.tif","","","149","","","text","","","","","","Page 139","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402rq",""
"Picart (Bernard) Collection","ark:/21198/zz001402s7","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001402s7-1-master.tif","","","150","","","text","","","","","","Page 140","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001402s7",""
"Picart (Bernard) Collection","ark:/21198/zz00140k0k","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k0k-1-master.tif","","","151","","","text","","","","","","Page 141","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k0k",""
"Picart (Bernard) Collection","ark:/21198/zz00140k13","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k13-1-master.tif","","","152","","","text","","","","","","Page 142","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k13",""
"Picart (Bernard) Collection","ark:/21198/zz00140k2m","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k2m-1-master.tif","","","153","","","text","","","","","","Page 142a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k2m",""
"Picart (Bernard) Collection","ark:/21198/zz00140k34","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k34-1-master.tif","","","154","","","still image","","","","","","MANIERE dont les GRECS attendent la descente du FEU SACRÉ dans le St. SEPULCRE.","v","","MANIERE dont les GRECS attendent la descente du FEU SACRÉ dans le St. SEPULCRE.La DISTRIBUTION du FEU SACRÉ aux GRECS par le PATRIARCHE.B. Picart invenit 1730.","Page 142b","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k34",""
"Picart (Bernard) Collection","ark:/21198/zz00140k4n","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k4n-1-master.tif","","","155","","","text","","","","","","Page 143","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k4n",""
"Picart (Bernard) Collection","ark:/21198/zz00140k55","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k55-1-master.tif","","","156","","","text","","","","","","Page 144","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k55",""
"Picart (Bernard) Collection","ark:/21198/zz00140k6p","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k6p-1-master.tif","","","157","","","text","","","","","","Page 145","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k6p",""
"Picart (Bernard) Collection","ark:/21198/zz00140k76","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k76-1-master.tif","","","158","","","text|~|still image","","","","","","Page 146","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k76",""
"Picart (Bernard) Collection","ark:/21198/zz00140k8q","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k8q-1-master.tif","","","159","","","text","","","","","","Page 147","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k8q",""
"Picart (Bernard) Collection","ark:/21198/zz00140k97","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140k97-1-master.tif","","","160","","","text","","","","","","Page 148","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140k97",""
