File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_001.tif,1,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_002.tif,2,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_003.tif,3,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_004.tif,4,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_005.tif,5,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_006.tif,6,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_007.tif,7,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_008.tif,8,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_009.tif,9,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_010.tif,10,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_011.tif,11,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_012.tif,12,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_013.tif,13,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_014.tif,14,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_015.tif,15,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_016.tif,16,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_017.tif,17,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_018.tif,18,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_019.tif,19,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_020.tif,20,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_021.tif,21,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_022.tif,22,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_023.tif,23,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_024.tif,24,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_025.tif,25,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_026.tif,26,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_027.tif,27,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_028.tif,28,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_029.tif,29,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_030.tif,30,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_031.tif,31,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_032.tif,32,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_033.tif,33,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_034.tif,34,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_035.tif,35,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_036.tif,36,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_037.tif,37,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_038.tif,38,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_039.tif,39,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_040.tif,40,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_041.tif,41,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_042.tif,42,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_043.tif,43,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_044.tif,44,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B13_bib2530549_vol03/uclaeal_wahon_B13_bib2530549_vol03_045.tif,45,,,,,,,,Page,
