Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175v61,ark:/21198/zz00175pvf,2,Completed,Work,,44,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - June 2, 1983","June 2, 1983",,,1983-06-02,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175v7j,ark:/21198/zz00175pvf,2,Completed,Work,,45,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - June 16, 1983","June 16, 1983",,,1983-06-16,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175v82,ark:/21198/zz00175pvf,2,Completed,Work,,46,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - August 18, 1983","August 18, 1983",,,1983-08-18,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175v9k,ark:/21198/zz00175pvf,2,Completed,Work,,47,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - September 1, 1983","September 1, 1983",,,1983-09-01,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vb3,ark:/21198/zz00175pvf,2,Completed,Work,,48,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - October 11, 1983","October 11, 1983",,,1983-10-11,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vcm,ark:/21198/zz00175pvf,2,Completed,Work,,49,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - October 25, 1983","October 25, 1983",,,1983-10-25,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vfn,ark:/21198/zz00175v1f,2,Completed,Page,wavav/images/masters/21198-zz00175vfn-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vg5,ark:/21198/zz00175v1f,2,Completed,Page,wavav/images/masters/21198-zz00175vg5-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vhp,ark:/21198/zz00175v2z,2,Completed,Page,wavav/images/masters/21198-zz00175vhp-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vj6,ark:/21198/zz00175v2z,2,Completed,Page,wavav/images/masters/21198-zz00175vj6-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vkq,ark:/21198/zz00175v3g,2,Completed,Page,wavav/images/masters/21198-zz00175vkq-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vm7,ark:/21198/zz00175v3g,2,Completed,Page,wavav/images/masters/21198-zz00175vm7-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vnr,ark:/21198/zz00175v40,2,Completed,Page,wavav/images/masters/21198-zz00175vnr-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vp8,ark:/21198/zz00175v40,2,Completed,Page,wavav/images/masters/21198-zz00175vp8-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vqs,ark:/21198/zz00175v40,2,Completed,Page,wavav/images/masters/21198-zz00175vqs-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vr9,ark:/21198/zz00175v5h,2,Completed,Page,wavav/images/masters/21198-zz00175vr9-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vst,ark:/21198/zz00175v61,2,Completed,Page,wavav/images/masters/21198-zz00175vst-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vtb,ark:/21198/zz00175v7j,2,Completed,Page,wavav/images/masters/21198-zz00175vtb-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vvv,ark:/21198/zz00175v82,2,Completed,Page,wavav/images/masters/21198-zz00175vvv-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vwc,ark:/21198/zz00175v9k,2,Completed,Page,wavav/images/masters/21198-zz00175vwc-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vxw,ark:/21198/zz00175vb3,2,Completed,Page,wavav/images/masters/21198-zz00175vxw-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175vzd,ark:/21198/zz00175vcm,2,Completed,Page,wavav/images/masters/21198-zz00175vzd-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175w0d,ark:/21198/zz00175pvf,2,Completed,Work,,50,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - November 3, 1983","November 3, 1983",,,1983-11-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175w1x,ark:/21198/zz00175w0d,2,Completed,Page,wavav/images/masters/21198-zz00175w1x-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175w2f,ark:/21198/zz00175pvf,2,Completed,Work,,51,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Presentation to Board of Directors - April 14, 1983","April 14, 1983",,,1983-04-14,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175w3z,ark:/21198/zz00175w2f,2,Completed,Page,wavav/images/masters/21198-zz00175w3z-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175w4g,ark:/21198/zz00175w2f,2,Completed,Page,wavav/images/masters/21198-zz00175w4g-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175w50,ark:/21198/zz00175w2f,2,Completed,Page,wavav/images/masters/21198-zz00175w50-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175xxv,ark:/21198/zz000s2z4b,2,Completed,Work,,5,,,,,,,,text,copyrighted,unpublished,,Women Against Violence Against Women ,Los Angeles (Calif.),,,,eng,,,,,,,,Founding Documents,Between 1975 and 1988,,"Women Against Violence Against Women Collection: Box 3, 6 Folders.|~|Articles of Incorporation of Pacific Coast Media Center (WAVAW's corporate parent) and Articles of Incorporation of Women Against Violence Against Women (WAVAW); copy of the letter whereby Pacific Coast Media Center (PCMC) established WAVAW as a PCMC project, copy of the letter from the IRS establishing PCMC as a nonprofit educational organization and correspondence authorizing various WAVAW chapters to establish WAVAW offices. Founding document re first action that gets Women Against Violence Against Women (WAVAW) organized. Finances/affiliation with other groups, individuals working with women Against Violence Against Women (WAVAW). City of Los Angeles Resolution. What is WAVAW? Fact Sheet.",1975/1988,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175zgm,ark:/21198/zz00175xxv,2,Completed,Work,,9,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Articles of Incorporation,1977,,,1977,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760q5,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760q5-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760rp,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760rp-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760s6,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760s6-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760tq,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760tq-1-master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760v7,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760v7-1-master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760wr,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760wr-1-master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760x8,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760x8-1-master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001760zs,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz001760zs-1-master.tif,8,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 8,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017610s,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz0017610s-1-master.tif,9,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 9,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176119,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz00176119-1-master.tif,10,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 10,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017612t,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz0017612t-1-master.tif,11,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 11,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017613b,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz0017613b-1-master.tif,12,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 12,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017614v,ark:/21198/zz00175zgm,2,Completed,Page,wavav/images/masters/21198-zz0017614v-1-master.tif,13,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 13,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017615c,ark:/21198/zz00175xxv,2,Completed,Work,,6,,,,,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),Pacific Coast Media,,,eng,letters (correspondence),,,,,,,Letter from Pacific Coast Media initiating WAVAW project,"January 18, 1977",,Rights.statementLocal: Need to obtain permission to publish from original author.,1977-01-18,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017616w,ark:/21198/zz0017615c,2,Completed,Page,wavav/images/masters/21198-zz0017616w-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017617d,ark:/21198/zz00175xxv,2,Completed,Work,,1,,,,,,private,,text,copyrighted,unpublished,unknown,,Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Snuff films--California--Los Angeles,,eng,letters (correspondence),,,"Los Angeles Feminist Women’s Health Center|~|Snyder, Arthur K.",,,,"Letter protesting the release of ""Snuff"" in Los Angeles","March 15, 1976",,"Document is signed by:Los Angeles Feminist Women's Health Center, Orange County Feminist Women's Health Center, Lesbian Tide, Olivia records, California Now Inc., Feminist Lawyers, Califia Community Collective, Hollywood-Silverlake Consciousness Raising Group, Guild of Feminist Authors, Radical Feminist Therapy Collective, Sisterhood Bookstore|~|Rights.statementLocal: Need to obtain permission to publish from original author.",1976-03-15,"""March 15, 1976Councilman Arthur K. SnyderFourteenth DistrictL.A. City Hall200 North Spring StreetLos Angeles, CA 90012Dear Councilman Snyder:If you are not already aware of the “Snuff” film coming to Los Angeles this week, we wish to bring this to your attention. It will be opening in twenty theaters throughout Los Angeles this Wednesday, March 17, unless people in the community take action to prevent that from happening.This film capitalizes on the murder and dismemberment of a woman. We deplore the violence and utter disrespect for human life epitomized in “Snuff”. Studies have shown that movies like this encourage and foster similar behavior and acts of atrocities in reality.The fact that a movie of the rank caliber of “Snuff” should be shown for popular viewing in our midst is deeply disturbing. We urge you to take every avenue of action open to you to halt the showing of this movie.If your office does not take positive action in this matter, we can only conclude that you condone the showing of this film.""",
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017618x,ark:/21198/zz00175xxv,2,Completed,Work,,8,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Document regarding WAVAW's collaboration with other groups,"June 6, 1977",,Rights.statementLocal: Not certain if this was produced by the local chapter or national WAVAW.,1977-06-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017619f,ark:/21198/zz00175xxv,2,Completed,Work,,5,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Los Angeles (Calif.). City Council.,,,eng,,,,,,,,Resolution from City of Los Angeles commending WAVAW,"January 14, 1977",,Rights.statementLocal: Not sure if document is in public domain since it is a government document,1977-01-14,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761bz,ark:/21198/zz00175xxv,2,Completed,Work,,12,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,What is WAVAW? Fact Sheet (Revised),"December 25, 1977",,,1977-12-25,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761cg,ark:/21198/zz0017617d,2,Completed,Page,wavav/images/masters/21198-zz001761cg-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761d0,ark:/21198/zz00175xxv,2,Completed,Work,,2,,,,,,private,,text,copyrighted,unpublished,N,,Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Snuff films--California--Los Angeles,,eng,letters (correspondence),"Cunningham, Dave",,,,,,"Councilman response to letter protesting the release of ""Snuff"" in Los Angeles","March 19, 1976",,Rights.statementLocal: Need to obtain permission to publish from original author.,1976-03-19,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761fh,ark:/21198/zz00175xxv,2,Completed,Work,,3,,,,,,private,,text,copyrighted,unpublished,N,,Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Snuff films--California--Los Angeles,,eng,letters (correspondence),,,"Los Angeles Feminist Women’s Health Center|~|Snyder, Arthur K.|~|Pines, Burt",,,,"Councilman response to letter protesting the release of ""Snuff"" in Los Angeles","March 19, 1976",,Rights.statementLocal: Need to obtain permission to publish from original author.,1976-03-19,"""March 19, 1976Mr. Burt PinesCity AttorneyRoom 1800City Hall EastDear Mr. Pines:I received the attached letter regarding the movie “Snuff.” I was astonished to hear of the violence and utter disrespect for the human life in this movie.I would like you to investigate this matter and reply directly to my office.Thank you for your cooperation.Very sincerely yours,ARTHUR K. SNYDERCouncilman, 14th District""",
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761g1,ark:/21198/zz00175xxv,2,Completed,Work,,4,,,,,,private,,text,copyrighted,unpublished,N,,Los Angeles (Calif.),"Gibson, John",Pornography--California--Los Angeles|~|Snuff films--California--Los Angeles,,eng,letters (correspondence),,,,,,,"Councilman response to letter protesting the release of ""Snuff"" in Los Angeles","March 23, 1976",,Rights.statementLocal: Need to obtain permission to publish from original author.,1976-03-23,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761hj,ark:/21198/zz001761d0,2,Completed,Page,wavav/images/masters/21198-zz001761hj-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761j2,ark:/21198/zz001761fh,2,Completed,Page,wavav/images/masters/21198-zz001761j2-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761kk,ark:/21198/zz001761g1,2,Completed,Page,wavav/images/masters/21198-zz001761kk-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761m3,ark:/21198/zz0017618x,2,Completed,Page,wavav/images/masters/21198-zz001761m3-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001761nm,ark:/21198/zz0017618x,2,Completed,Page,wavav/images/masters/21198-zz001761nm-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017632s,ark:/21198/zz0017619f,2,Completed,Page,wavav/images/masters/21198-zz0017632s-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176339,ark:/21198/zz0017619f,2,Completed,Page,wavav/images/masters/21198-zz00176339-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017634t,ark:/21198/zz001761bz,2,Completed,Page,wavav/images/masters/21198-zz0017634t-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017635b,ark:/21198/zz00175xxv,2,Completed,Work,,11,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,What is WAVAW? Fact Sheet,"February 28, 1977",,,1977-02-28,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017636v,ark:/21198/zz0017635b,2,Completed,Page,wavav/images/masters/21198-zz0017636v-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176826,ark:/21198/zz000s2z4b,2,Completed,Work,,7,,,,,,,,text,copyrighted,published,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Violence in mass media--Psychological aspects|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Mass media and music|~|Music--Marketing,,eng,,,,,,,,Slideshow Scripts,Between 1979 and 1983,,"Drafts and originals of slideshow script, revisions, slide title lists/descriptions, notes and related correspondence.|~|Women Against Violence Against Women Collection: Box 2, 7 Folders.",1979/1983,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176868,ark:/21198/zz00176826,2,Completed,Page,,2,,,,,,,,text,copyrighted,published,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,Pornography--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Snuff films--California--Los Angeles,,eng,,,,,,,,"Slideshow Script, 1982","January, 1982",,,1982-01,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017687s,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz0017687s_495104_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176889,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz00176889_495107_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017689t,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz0017689t_495113_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768bb,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768bb_495116_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768cv,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768cv_495122_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768dc,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768dc_495125_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768fw,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768fw_495130_master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768gd,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768gd_495137_master.tif,8,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 8,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768hx,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768hx_495143_master.tif,9,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 9,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768jf,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768jf_495148_master.tif,10,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 10,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768kz,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768kz_495155_master.tif,11,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 11,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768mg,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768mg_495162_master.tif,12,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 12,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768n0,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768n0_495167_master.tif,13,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 13,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768ph,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768ph_495173_master.tif,14,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 14,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768q1,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768q1_495198_master.tif,15,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 15,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768rj,ark:/21198/zz00176868,2,Completed,Page,wavav/images/masters/21198-zz001768rj_495206_master.tif,16,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 16,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768s2,ark:/21198/zz000s2z4b,2,Completed,Work,,8,,,,,,,,text,copyrighted,,,,Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Los Angeles Anti-Pornography Ordinance,Between 1977 and 1985,,"Women Against Violence Against Women Collection: Box 1, 2 Folders;|~|Press releases and statements issued by WAVAW and position paper drafts authored by Dani Adams, Executive Director of WAVAW, related to proposed L.A. anti-pornography civil rights law.",1977/1985,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768tk,ark:/21198/zz001768s2,2,Completed,Work,,1,,,,,,private,,text,copyrighted,unknown,N,Women Against Violence Against Women ,Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Rape|~|Sex in mass media|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,"Adams, Dani",,,,,,Pornography Equals Violence,"September, 1984",,Rights.statementLocal: Need to obtain permission to publish from original author.,1984-09,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768v3,ark:/21198/zz001768tk,2,Completed,Page,wavav/images/masters/21198-zz001768v3_495224_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768wm,ark:/21198/zz001768tk,2,Completed,Page,wavav/images/masters/21198-zz001768wm_495230_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
