"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz002kp2cr","ark:/21198/zz002kp2b7","2","Completed","Page","StGall/masters/csg-1092/klosterplan_Basel3_recto.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kp2cr","","","","","text","pd","","manuscripts (document genre)","","","","","","","Recto","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002kp2d8","ark:/21198/zz002kp2b7","2","Completed","Page","StGall/masters/csg-1092/klosterplan_Basel3_verso.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kp2d8","","","","","text","pd","","manuscripts (document genre)","","","","","","","Verso","","","","","","","","","","","","succeeded",""
