"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.caption","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00176nms","ark:/21198/zz00176nk8","2","Completed","Page","wavav/images/masters/21198-zz00176nms_496152_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00176nms"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00176nn9","ark:/21198/zz00176nk8","2","Completed","Page","wavav/images/masters/21198-zz00176nn9_496155_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00176nn9"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00176npt","ark:/21198/zz00176nk8","2","Completed","Page","wavav/images/masters/21198-zz00176npt_496160_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00176npt"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00176nrv","ark:/21198/zz00176nqb","2","Completed","Page","wavav/images/masters/21198-zz00176nrv_496170_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00176nrv"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00176nsc","ark:/21198/zz00176nqb","2","Completed","Page","wavav/images/masters/21198-zz00176nsc_496174_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00176nsc"
