"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz001hh91h","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh91h-1-master.tif","","","138","","","text","","","","","","page 101","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh91h"
"Picart (Bernard) Collection","ark:/21198/zz001hh921","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh921-1-master.tif","","","139","","","text","","","","","","page 102","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh921"
"Picart (Bernard) Collection","ark:/21198/zz001hh93j","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh93j-1-master.tif","","","140","","","text","","","","","","page 103","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh93j"
"Picart (Bernard) Collection","ark:/21198/zz001hh942","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh942-1-master.tif","","","141","","","text","","","","","","page 104","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh942"
"Picart (Bernard) Collection","ark:/21198/zz001hh95k","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh95k-1-master.tif","","","142","","","still image","","","","","","Les VIRGINIENS, adorent le FEU, et se rejouïfent, apres avoir éte delivrez de quelque danger Considerable.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh95k"
"Picart (Bernard) Collection","ark:/21198/zz001hh963","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh963-1-master.tif","","","143","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh963"
"Picart (Bernard) Collection","ark:/21198/zz001hh97m","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh97m-1-master.tif","","","144","","","text","","","","","","page 105","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh97m"
"Picart (Bernard) Collection","ark:/21198/zz001hh984","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh984-1-master.tif","","","145","","","text","","","","","","page 106","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh984"
"Picart (Bernard) Collection","ark:/21198/zz001hh99n","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh99n-1-master.tif","","","146","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh99n"
"Picart (Bernard) Collection","ark:/21198/zz001hh9b5","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9b5-1-master.tif","","","147","","","still image","","","","","","TOMBEAUX des ROIS de la VIRGINIE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9b5"
"Picart (Bernard) Collection","ark:/21198/zz001hh9cp","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9cp-1-master.tif","","","148","","","text","","","","","","page 107","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9cp"
"Picart (Bernard) Collection","ark:/21198/zz001hh9d6","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9d6-1-master.tif","","","149","","","text","","","","","","page 108","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9d6"
"Picart (Bernard) Collection","ark:/21198/zz001hh9fq","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9fq-1-master.tif","","","150","","","text","","","","","","page 109","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9fq"
"Picart (Bernard) Collection","ark:/21198/zz001hh9g7","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9g7-1-master.tif","","","151","","","text","","","","","","page 110","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9g7"
"Picart (Bernard) Collection","ark:/21198/zz001hh9hr","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9hr-1-master.tif","","","152","","","text","","","","","","page 111","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9hr"
"Picart (Bernard) Collection","ark:/21198/zz001hh9j8","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9j8-1-master.tif","","","153","","","text","","","","","","page 112","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9j8"
"Picart (Bernard) Collection","ark:/21198/zz001hh9ks","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9ks-1-master.tif","","","154","","","still image","","","","","","SACRIFICE que les FLORIDIENS font au SOLEIL, de leurs PREMIERS nez. OFRANDE que les FLORIDIENS font d'un CERF au SOLEIL.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9ks"
"Picart (Bernard) Collection","ark:/21198/zz001hh9m9","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9m9-1-master.tif","","","155","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9m9"
"Picart (Bernard) Collection","ark:/21198/zz001hh9nt","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9nt-1-master.tif","","","156","","","text","","","","","","page 113","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9nt"
"Picart (Bernard) Collection","ark:/21198/zz001hh9pb","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9pb-1-master.tif","","","157","","","text","","","","","","page 114","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9pb"
"Picart (Bernard) Collection","ark:/21198/zz001hh9qv","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9qv-1-master.tif","","","158","","","still image","","","","","","CEREMONIE; observée par un des ROIS de la FLORIDE, avant que de faire une Expedition. Un des ROIS de la FLORIDE, consultant son MAGICIEN, avant que de marcher a l'Ennemi.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9qv"
"Picart (Bernard) Collection","ark:/21198/zz001hh9rc","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9rc-1-master.tif","","","159","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9rc"
"Picart (Bernard) Collection","ark:/21198/zz001hh9sw","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9sw-1-master.tif","","","160","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9sw"
"Picart (Bernard) Collection","ark:/21198/zz001hh9td","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9td-1-master.tif","","","161","","","still image","","","","","","FLORIDIENNES, qui ayant perdu leurs maris, a la guerre, viennent implorer l'asistance du ROY. HERMAFRODITES, déstinez a servir les malades, et a enterrer les morts. Veuves de la FLORIDE, qui sement leurs cheveux sur les Tombeaux de leurs Maris.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9td"
"Picart (Bernard) Collection","ark:/21198/zz001hh9vx","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9vx-1-master.tif","","","162","","","text","","","","","","page 115","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9vx"
"Picart (Bernard) Collection","ark:/21198/zz001hh9wf","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9wf-1-master.tif","","","163","","","text","","","","","","page 116","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9wf"
"Picart (Bernard) Collection","ark:/21198/zz001hh9xz","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9xz-1-master.tif","","","164","","","still image","","","","","","Maniere d'ensevelir les ROIS, et PRETRES de la FLORIDE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9xz"
"Picart (Bernard) Collection","ark:/21198/zz001hh9zg","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hh9zg-1-master.tif","","","165","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hh9zg"
"Picart (Bernard) Collection","ark:/21198/zz001hhb0g","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb0g-1-master.tif","","","166","","","text","","","","","","page 117","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb0g"
"Picart (Bernard) Collection","ark:/21198/zz001hhb10","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb10-1-master.tif","","","167","","","text","","","","","","page 118","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb10"
"Picart (Bernard) Collection","ark:/21198/zz001hhb2h","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb2h-1-master.tif","","","168","","","text","","","","","","page 119","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb2h"
"Picart (Bernard) Collection","ark:/21198/zz001hhb31","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb31-1-master.tif","","","169","","","text","","","","","","page 120","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb31"
"Picart (Bernard) Collection","ark:/21198/zz001hhb4j","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb4j-1-master.tif","","","170","","","text","","","","","","page 121","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb4j"
"Picart (Bernard) Collection","ark:/21198/zz001hhb52","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb52-1-master.tif","","","171","","","text","","","","","","page 122","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb52"
"Picart (Bernard) Collection","ark:/21198/zz001hhb6k","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb6k-1-master.tif","","","172","","","text","","","","","","page 123","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb6k"
"Picart (Bernard) Collection","ark:/21198/zz001hhb73","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb73-1-master.tif","","","173","","","text","","","","","","page 124","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb73"
"Picart (Bernard) Collection","ark:/21198/zz001hhb8m","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb8m-1-master.tif","","","174","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb8m"
"Picart (Bernard) Collection","ark:/21198/zz001hhb94","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhb94-1-master.tif","","","175","","","still image","","","","","","CEREMONIE Religieuse des Habitans de l'Isle ESPAGNOLLE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhb94"
"Picart (Bernard) Collection","ark:/21198/zz001hhbbn","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbbn-1-master.tif","","","176","","","text","","","","","","page 125","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbbn"
"Picart (Bernard) Collection","ark:/21198/zz001hhbc5","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbc5-1-master.tif","","","177","","","text","","","","","","page 126","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbc5"
"Picart (Bernard) Collection","ark:/21198/zz001hhbdp","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbdp-1-master.tif","","","178","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbdp"
"Picart (Bernard) Collection","ark:/21198/zz001hhbf6","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbf6-1-master.tif","","","179","","","still image","","","","","","VITZLIPUTSLI. TLALOCH, ou TESCALIPUCA. TESCALIPUCA representé d'un autre façon. PRÊTRES MEXICAINS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbf6"
"Picart (Bernard) Collection","ark:/21198/zz001hhbgq","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbgq-1-master.tif","","","180","","","text","","","","","","page 127","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbgq"
"Picart (Bernard) Collection","ark:/21198/zz001hhbh7","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbh7-1-master.tif","","","181","","","text","","","","","","page 128","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbh7"
"Picart (Bernard) Collection","ark:/21198/zz001hhbjr","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbjr-1-master.tif","","","182","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbjr"
"Picart (Bernard) Collection","ark:/21198/zz001hhbk8","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbk8-1-master.tif","","","183","","","still image","","","","","","Captif ecorché apres avoir êté vaincu. Captif combattant contre un Prêtre MEXICAIN. Le Grand Temple de VITSLIPUTSLI dans la Ville de MEXIQUE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbk8"
"Picart (Bernard) Collection","ark:/21198/zz001hhbms","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbms-1-master.tif","","","184","","","text","","","","","","page 129","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbms"
"Picart (Bernard) Collection","ark:/21198/zz001hhbn9","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbn9-1-master.tif","","","185","","","text","","","","","","page 130","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbn9"
"Picart (Bernard) Collection","ark:/21198/zz001hhbpt","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbpt-1-master.tif","","","186","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbpt"
"Picart (Bernard) Collection","ark:/21198/zz001hhbqb","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbqb-1-master.tif","","","187","","","still image","","","","","","Penitences MEXICAINES. Sacrifice des CAPTIFS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbqb"
"Picart (Bernard) Collection","ark:/21198/zz001hhbrv","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbrv-1-master.tif","","","188","","","text","","","","","","page 131","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbrv"
"Picart (Bernard) Collection","ark:/21198/zz001hhbsc","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbsc-1-master.tif","","","189","","","text","","","","","","page 132","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbsc"
"Picart (Bernard) Collection","ark:/21198/zz001hhbtw","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbtw-1-master.tif","","","190","","","text","","","","","","page 133","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbtw"
"Picart (Bernard) Collection","ark:/21198/zz001hhbvd","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbvd-1-master.tif","","","191","","","text","","","","","","page 134","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbvd"
"Picart (Bernard) Collection","ark:/21198/zz001hhbwx","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbwx-1-master.tif","","","192","","","text","","","","","","page 135","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbwx"
"Picart (Bernard) Collection","ark:/21198/zz001hhbxf","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbxf-1-master.tif","","","193","","","text","","","","","","page 136","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbxf"
"Picart (Bernard) Collection","ark:/21198/zz001hhbzz","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhbzz-1-master.tif","","","194","","","text","","","","","","page 137","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhbzz"
"Picart (Bernard) Collection","ark:/21198/zz001hhc0z","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc0z-1-master.tif","","","195","","","text","","","","","","page 138","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc0z"
"Picart (Bernard) Collection","ark:/21198/zz001hhc1g","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc1g-1-master.tif","","","196","","","still image","","","","","","Le MERCURE des MEXICAINS adoré à CHOLULA sous le nom de QUETZALCOUATL. DIVINITÉ qui préside à la CHASSE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc1g"
"Picart (Bernard) Collection","ark:/21198/zz001hhc20","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc20-1-master.tif","","","197","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc20"
"Picart (Bernard) Collection","ark:/21198/zz001hhc3h","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc3h-1-master.tif","","","198","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc3h"
"Picart (Bernard) Collection","ark:/21198/zz001hhc41","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc41-1-master.tif","","","199","","","still image","","","","","","SIECLE DES MEXIQUAINS. ANNÉE DES MEXIQUAINS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc41"
"Picart (Bernard) Collection","ark:/21198/zz001hhc5j","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc5j-1-master.tif","","","200","","","text","","","","","","page (139)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc5j"
"Picart (Bernard) Collection","ark:/21198/zz001hhc62","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc62-1-master.tif","","","201","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc62"
"Picart (Bernard) Collection","ark:/21198/zz001hhc7k","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc7k-1-master.tif","","","202","","","text","","","","","","page 139","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc7k"
"Picart (Bernard) Collection","ark:/21198/zz001hhc83","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc83-1-master.tif","","","203","","","text","","","","","","page 140","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc83"
"Picart (Bernard) Collection","ark:/21198/zz001hhc9m","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhc9m-1-master.tif","","","204","","","still image","","","","","","Desolation des MEXICAINS à la fin du SIECLE. Rejouïfsances des MEXICAINS, au commencement du SIECLE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhc9m"
"Picart (Bernard) Collection","ark:/21198/zz001hhcb4","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcb4-1-master.tif","","","205","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcb4"
"Picart (Bernard) Collection","ark:/21198/zz001hhccn","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhccn-1-master.tif","","","206","","","text","","","","","","page 141","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhccn"
"Picart (Bernard) Collection","ark:/21198/zz001hhcd5","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcd5-1-master.tif","","","207","","","text","","","","","","page 142","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcd5"
"Picart (Bernard) Collection","ark:/21198/zz001hhcfp","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcfp-1-master.tif","","","208","","","still image","","","","","","MARIAGE des MEXICAINS. CEREMONIES que les MEXICAINS pratiquent a l'egard de leurs ENFANS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcfp"
"Picart (Bernard) Collection","ark:/21198/zz001hhcg6","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcg6-1-master.tif","","","209","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcg6"
"Picart (Bernard) Collection","ark:/21198/zz001hhchq","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhchq-1-master.tif","","","210","","","text","","","","","","page 143","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhchq"
"Picart (Bernard) Collection","ark:/21198/zz001hhcj7","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcj7-1-master.tif","","","211","","","text","","","","","","page 144","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcj7"
"Picart (Bernard) Collection","ark:/21198/zz001hhckr","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhckr-1-master.tif","","","212","","","text","","","","","","page 145","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhckr"
"Picart (Bernard) Collection","ark:/21198/zz001hhcm8","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcm8-1-master.tif","","","213","","","text","","","","","","page 146","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcm8"
"Picart (Bernard) Collection","ark:/21198/zz001hhcns","ark:/21198/zz001hh48q","2","Completed","Page","picart/masters/21198-zz001hhcns-1-master.tif","","","214","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhcns"
