Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz001hg0k0,ark:/21198/zz0017jtxb,2,Completed,Work,,,,1,,,,,,,,,Volume 1,,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hgmzc,ark:/21198/zz0017jtxb,2,Completed,Work,,,,2,,,,,,,,,Volume 2,,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hh48q,ark:/21198/zz0017jtxb,2,Completed,Work,,,,3,,,,,,,,,Volume 3,,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hhsg0,ark:/21198/zz0017jtxb,2,Completed,Work,,,,4,,,,,,,,,Volume 4,,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hjhk4,ark:/21198/zz0017jtxb,2,Completed,Work,,,,5,,,,,,,,,Volume 5,,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk1x0,ark:/21198/zz0017jtxb,2,Completed,Work,,,,6,,,,,,,,,Volume 6,,,,,,,,,,,,,,,,,,,,
