Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017kq2d,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kq3x,text,copyrighted,unknown,published,Los Angeles (Calif.),,,Gordick's Books and Art,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,Surpassing the Love of Men Autograph Party - Gordick's Books - Flyer,"December 13, 1981",1981-12-13,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kq2d/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kq4f,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kq5z,text,copyrighted,unknown,published,Philadelphia (Pa.),,,American Library Association. $b Gay Task Force,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,Surpassing the Love of Men Book Awards Reception - ALA Gay Task Force - Flyer,"July 12, 1982",1982-07-12,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kq4f/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kq70,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kq8h,text,copyrighted,Y,published,Los Angeles (Calif.),,,"University of California, Los Angeles","Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,UCLA Gay and Lesbian Media Conference Flyer,"January 28-30, 1983",1983-01-28/1983-01-30,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kq70/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqc2,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kqgm,text,copyrighted,unknown,published,San Diego (Calif.),,,San Diego State University. Women's Studies Dept.,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,San Diego State University Spring Lecture Series Flyer,"Spring, 1983",1983,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqc2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqh4,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kqk5,text,copyrighted,Y,published,San Diego (Calif.),,,"University of California, San Diego","Faderman, Lillian",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,,,UCSD Talk on The Scotch Verdict - Newspaper Clipping,"November 14, 1983",1983-11-14,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqh4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqmp,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kqpq,text,copyrighted,unknown,published,Chicago (Ill.),,,,"Faderman, Lillian|~|Jane Addams Bookstore",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,,,Scotch Verdict Talk - Jane Addams Bookstore - Newspaper Clipping,"December 10, 1983",1983-12-10,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqmp/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqq7,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kqrr,text,copyrighted,unknown,published,Chicago (Ill.),,,Chicago Metro Digest,"Faderman, Lillian|~|Jane Addams Bookstore",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,,,Scotch Verdict Talk - Jane Addams Bookstore - Newspaper Clipping,"December 01, 1983",1983-12-01,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqq7/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqs8,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kqts,text,copyrighted,unknown,published,Chicago (Ill.),,,Chicago Metro Digest,"Faderman, Lillian|~|Jane Addams Bookstore",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,,,Scotch Verdict Talk - Jane Addams Bookstore - Newspaper Clipping,"December 08, 1983",1983-12-08,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqs8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqv9,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kqxb,text,copyrighted,unknown,published,Chicago (Ill.),,,Jane Addams Bookstore,"Faderman, Lillian",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,private,,Scotch Verdict Talk - Jane Addams Bookstore - Flyer,"December, 1983",1983-12,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqv9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kqzv,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr0v,text,copyrighted,unknown,published,Chicago (Ill.),,,"North Shore Women's Center--Kinheart, Inc.","Faderman, Lillian|~|Jane Addams Bookstore",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,private,,Scotch Verdict Talk - Jane Addams Bookstore - Dyke Dates Newsletter,"December, 1983",1983-12,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kqzv/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kr7g,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017krm5,text,copyrighted,Y,unpublished,Philadelphia (Pa.),,"Faderman, Lillian",,American Library Association. $b Gay Task Force,,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,,,Surpassing the Love of Men Book Awards Acceptance Speech - ALA Gay Task Force,"July 12, 1982",1982-07-12,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kr7g/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017krqq,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017krr7,text,copyrighted,unknown,published,Los Angeles (Calif.),,,Sisterhood Bookstore,"Faderman, Lillian",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,private,,Scotch Verdict Talk - Sisterhood Bookstore - Flyer,"January 15, 1984",1984-01-15,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017krqq/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kstr,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ksv8,text,copyrighted,unknown,published,Fresno (Calif.),,,Valley Women Bookstore,"Faderman, Lillian",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,private,,Scotch Verdict and Surpassing the Love of Men Book Signing - Flyer,"January 29, 1984",1984-01-29,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kstr/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ksx9,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kszt,text,copyrighted,unknown,published,San Francisco (Calif.),,,Women's Vision and Books,"Faderman, Lillian",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,private,,Scotch Verdict Talk - Women's Vision and Books - Flyer,"January 19, 1984",1984-01-19,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ksx9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kt0t,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt1b,text,copyrighted,unknown,published,Oakland (Calif.),,,Women's Vision and Books,"Faderman, Lillian",,,eng,,"Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,June L. Mazer Lesbian Archives,individuals,,private,,Scotch Verdict Talk - Mills College - Flyer,"February 06, 1984",1984-02-06,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kt0t/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kt2v,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt3c,text,copyrighted,Y,published,Charlottesville (Va.),,,University of Virginia,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,,,Love: Social and Historical Perspectives - Conference Program - University of Virginia,September 26-27. 1986,1986-09-26/1986-09-27,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kt2v/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kt7f,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt8z,text,copyrighted,Y,published,Claremont (Calif.),,,Claremont College,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,,,Emily Dickinson Conference - Program - Claremont College,"September 19-21, 1986",1986-09-19/1986-09-21,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kt7f/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ktch,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktd1,text,copyrighted,Y,published,New York (City) ,,,Barnard Center for Research on Women|~|Columbia University. Institute for Research on Women and Gender,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--History--20th century|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,,,The Women's History Seminar - Program - Barnard and Columbia,"October 8, 1987",1987-10-08,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ktch/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ktg2,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kthk,text,copyrighted,unknown,published,California,,,University of California Gay and Lesbian Alumni Association,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians--History--20th century|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,University of California Gay and Lesbian Alumni Association - Lecture Flyer,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ktg2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ktj3,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktm4,text,copyrighted,unknown,published,Chicago (Ill.),,,,"Faderman, Lillian|~|Jane Addams Bookstore",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,Surpassing the Love of Men - Jane Addams Bookstore - Lecture Flyer,"December, 1983",1983-12,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ktj3/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ktnn,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktp5,text,copyrighted,unknown,published,Fresno (Calif.),,,,"Faderman, Lillian",,,eng,,Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,CCBPA Lecture Flyer,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Potential copyright issue with the reproduction of flyers. Permission unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ktnn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nhzv,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj0v,text,copyrighted,N,unpublished,United States,,"Bennett, Paula",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Inquiry Regarding Dickinson Scholarship,"September, 1976",1976-09,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nhzv/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nj1c,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj2w,text,copyrighted,N,unpublished,United States,,"Morey, Frederick L., 1924-",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886|~|Villanuevo, Alfredo|~|Modern Language Association",,,eng,letters (correspondence),Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Reminder Regarding MLA Conference,"January 24, 1976",1976-01-24,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nj1c/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nj3d,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj4x,text,copyrighted,N,unpublished,United States,,"Hayes, Joseph J.",,"Faderman, Lillian|~|Gay Academic Union, Inc.|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Soliciting Paper for Gay Academic Union Conference,"February 17, 1976",1976-02-17,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nj3d/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nj5f,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj6z,text,copyrighted,N,unpublished,United States,,"Hayes, Joseph J.",,"Faderman, Lillian|~|Gay Academic Union, Inc.|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Confirming Participation in Gay Academic Union Conference,"February 17, 1976",1976-02-17,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nj5f/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nj7g,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj80,text,copyrighted,N,unpublished,United States,,"Reed, Elaine",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886|~|Modern Language Association",,,eng,letters (correspondence),Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Confirming Participation in MLA Conference and Providing Copy of Meeting Listing,"August 9, 1976",1976-08-09,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nj7g/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017njb1,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njcj,text,copyrighted,N,unpublished,United States,"Morey, Frederick L., 1924-","Bennett, Paula",,"Faderman, Lillian|~|Gay Academic Union, Inc.|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence and Information - Speaking Engagements|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Inquiry Regarding Dickinson Paper to be Presented at Gay Academic Union Conference,"August 18, 1976",1976-08-18,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017njb1/manifest
