"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.creator","Name.subject","Name.contributor","Rights.servicesContact","Language","Type.genre","Subject","Rights.notice","Name.repository","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.creation","Date.normalized","Description.caption","Description.note","Description.abstract","Date.publication","Bucketeer State","IIIF Access URL"
"Faderman (Lillian) Collection","ark:/21198/zz0017kr0v","ark:/21198/zz0017kqzv","2","Completed","Page","faderman/images/masters/21198-zz0017kr0v_507499_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr0v"
"Faderman (Lillian) Collection","ark:/21198/zz0017kr1c","ark:/21198/zz0017kqzv","2","Completed","Page","faderman/images/masters/21198-zz0017kr1c_507503_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr1c"
"Faderman (Lillian) Collection","ark:/21198/zz0017kr2w","ark:/21198/zz0017kqzv","2","Completed","Page","faderman/images/masters/21198-zz0017kr2w_507509_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr2w"
"Faderman (Lillian) Collection","ark:/21198/zz0017kr3d","ark:/21198/zz0017kqzv","2","Completed","Page","faderman/images/masters/21198-zz0017kr3d_507514_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr3d"
"Faderman (Lillian) Collection","ark:/21198/zz0017kr4x","ark:/21198/zz0017kqzv","2","Completed","Page","faderman/images/masters/21198-zz0017kr4x_507517_master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr4x"
"Faderman (Lillian) Collection","ark:/21198/zz0017kr5f","ark:/21198/zz0017kqzv","2","Completed","Page","faderman/images/masters/21198-zz0017kr5f_507521_master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kr5f"
"Faderman (Lillian) Collection","ark:/21198/zz0017krm5","ark:/21198/zz0017kr7g","2","Completed","Page","faderman/images/masters/21198-zz0017krm5_507526_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017krm5"
"Faderman (Lillian) Collection","ark:/21198/zz0017krnp","ark:/21198/zz0017kr7g","2","Completed","Page","faderman/images/masters/21198-zz0017krnp_507529_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017krnp"
"Faderman (Lillian) Collection","ark:/21198/zz0017krr7","ark:/21198/zz0017krqq","2","Completed","Page","faderman/images/masters/21198-zz0017krr7_507557_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017krr7"
"Faderman (Lillian) Collection","ark:/21198/zz0017ksv8","ark:/21198/zz0017kstr","2","Completed","Page","faderman/images/masters/21198-zz0017ksv8_507603_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ksv8"
"Faderman (Lillian) Collection","ark:/21198/zz0017ksws","ark:/21198/zz0017kstr","2","Completed","Page","faderman/images/masters/21198-zz0017ksws_507614_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ksws"
"Faderman (Lillian) Collection","ark:/21198/zz0017kszt","ark:/21198/zz0017ksx9","2","Completed","Page","faderman/images/masters/21198-zz0017kszt_507632_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kszt"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt1b","ark:/21198/zz0017kt0t","2","Completed","Page","faderman/images/masters/21198-zz0017kt1b_507641_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt1b"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt3c","ark:/21198/zz0017kt2v","2","Completed","Page","faderman/images/masters/21198-zz0017kt3c_507665_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt3c"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt4w","ark:/21198/zz0017kt2v","2","Completed","Page","faderman/images/masters/21198-zz0017kt4w_507670_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt4w"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt5d","ark:/21198/zz0017kt2v","2","Completed","Page","faderman/images/masters/21198-zz0017kt5d_507675_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt5d"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt6x","ark:/21198/zz0017kt2v","2","Completed","Page","faderman/images/masters/21198-zz0017kt6x_507678_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt6x"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt8z","ark:/21198/zz0017kt7f","2","Completed","Page","faderman/images/masters/21198-zz0017kt8z_507694_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt8z"
"Faderman (Lillian) Collection","ark:/21198/zz0017kt9g","ark:/21198/zz0017kt7f","2","Completed","Page","faderman/images/masters/21198-zz0017kt9g_507702_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kt9g"
"Faderman (Lillian) Collection","ark:/21198/zz0017ktd1","ark:/21198/zz0017ktch","2","Completed","Page","faderman/images/masters/21198-zz0017ktd1_507718_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktd1"
"Faderman (Lillian) Collection","ark:/21198/zz0017ktfj","ark:/21198/zz0017ktch","2","Completed","Page","faderman/images/masters/21198-zz0017ktfj_507723_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktfj"
"Faderman (Lillian) Collection","ark:/21198/zz0017kthk","ark:/21198/zz0017ktg2","2","Completed","Page","faderman/images/masters/21198-zz0017kthk_507743_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kthk"
"Faderman (Lillian) Collection","ark:/21198/zz0017ktkm","ark:/21198/zz0017ktg2","2","Completed","Page","faderman/images/masters/21198-zz0017ktkm_507751_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktkm"
"Faderman (Lillian) Collection","ark:/21198/zz0017ktm4","ark:/21198/zz0017ktj3","2","Completed","Page","faderman/images/masters/21198-zz0017ktm4_507762_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktm4"
"Faderman (Lillian) Collection","ark:/21198/zz0017ktp5","ark:/21198/zz0017ktnn","2","Completed","Page","faderman/images/masters/21198-zz0017ktp5_507775_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ktp5"
"Faderman (Lillian) Collection","ark:/21198/zz0017nj0v","ark:/21198/zz0017nhzv","2","Completed","Page","faderman/images/masters/21198-zz0017nj0v_715922_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj0v"
"Faderman (Lillian) Collection","ark:/21198/zz0017nj2w","ark:/21198/zz0017nj1c","2","Completed","Page","faderman/images/masters/21198-zz0017nj2w_715925_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj2w"
"Faderman (Lillian) Collection","ark:/21198/zz0017nj4x","ark:/21198/zz0017nj3d","2","Completed","Page","faderman/images/masters/21198-zz0017nj4x_715928_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj4x"
"Faderman (Lillian) Collection","ark:/21198/zz0017nj6z","ark:/21198/zz0017nj5f","2","Completed","Page","faderman/images/masters/21198-zz0017nj6z_715931_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj6z"
"Faderman (Lillian) Collection","ark:/21198/zz0017nj80","ark:/21198/zz0017nj7g","2","Completed","Page","faderman/images/masters/21198-zz0017nj80_715934_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj80"
"Faderman (Lillian) Collection","ark:/21198/zz0017nj9h","ark:/21198/zz0017nj7g","2","Completed","Page","faderman/images/masters/21198-zz0017nj9h_715937_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nj9h"
"Faderman (Lillian) Collection","ark:/21198/zz0017njcj","ark:/21198/zz0017njb1","2","Completed","Page","faderman/images/masters/21198-zz0017njcj_715940_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njcj"
"Faderman (Lillian) Collection","ark:/21198/zz0017njg3","ark:/21198/zz0017njd2","2","Completed","Page","faderman/images/masters/21198-zz0017njg3_715943_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njg3"
"Faderman (Lillian) Collection","ark:/21198/zz0017njj4","ark:/21198/zz0017njhm","2","Completed","Page","faderman/images/masters/21198-zz0017njj4_715947_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njj4"
"Faderman (Lillian) Collection","ark:/21198/zz0017njm5","ark:/21198/zz0017njkn","2","Completed","Page","faderman/images/masters/21198-zz0017njm5_715955_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njm5"
"Faderman (Lillian) Collection","ark:/21198/zz0017njp6","ark:/21198/zz0017njnp","2","Completed","Page","faderman/images/masters/21198-zz0017njp6_715958_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njp6"
"Faderman (Lillian) Collection","ark:/21198/zz0017njqq","ark:/21198/zz0017njnp","2","Completed","Page","faderman/images/masters/21198-zz0017njqq_715962_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njqq"
"Faderman (Lillian) Collection","ark:/21198/zz0017njt8","ark:/21198/zz0017njsr","2","Completed","Page","faderman/images/masters/21198-zz0017njt8_715967_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njt8"
"Faderman (Lillian) Collection","ark:/21198/zz0017njw9","ark:/21198/zz0017njvs","2","Completed","Page","faderman/images/masters/21198-zz0017njw9_715976_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017njw9"
"Faderman (Lillian) Collection","ark:/21198/zz0017nkn5","ark:/21198/zz0017njxt","2","Completed","Page","faderman/images/masters/21198-zz0017nkn5_715982_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nkn5"
"Faderman (Lillian) Collection","ark:/21198/zz0017nkq6","ark:/21198/zz0017nkpp","2","Completed","Page","faderman/images/masters/21198-zz0017nkq6_715986_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nkq6"
"Faderman (Lillian) Collection","ark:/21198/zz0017nks7","ark:/21198/zz0017nkrq","2","Completed","Page","faderman/images/masters/21198-zz0017nks7_715992_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nks7"
"Faderman (Lillian) Collection","ark:/21198/zz0017nkv8","ark:/21198/zz0017nktr","2","Completed","Page","faderman/images/masters/21198-zz0017nkv8_716003_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nkv8"
"Faderman (Lillian) Collection","ark:/21198/zz0017nw16","ark:/21198/zz0017nw0p","2","Completed","Page","faderman/images/masters/21198-zz0017nw16_716814_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nw16"
"Faderman (Lillian) Collection","ark:/21198/zz0017p1qx","ark:/21198/zz0017p1pd","2","Completed","Page","faderman/images/masters/21198-zz0017p1qx_717284_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1qx"
"Faderman (Lillian) Collection","ark:/21198/zz0017p1rf","ark:/21198/zz0017p1pd","2","Completed","Page","faderman/images/masters/21198-zz0017p1rf_717287_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1rf"
"Faderman (Lillian) Collection","ark:/21198/zz0017p1tg","ark:/21198/zz0017p1sz","2","Completed","Page","faderman/images/masters/21198-zz0017p1tg_717281_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1tg"
"Faderman (Lillian) Collection","ark:/21198/zz0017p1wh","ark:/21198/zz0017p1v0","2","Completed","Page","faderman/images/masters/21198-zz0017p1wh_717290_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1wh"
"Faderman (Lillian) Collection","ark:/21198/zz0017p1x1","ark:/21198/zz0017p1v0","2","Completed","Page","faderman/images/masters/21198-zz0017p1x1_717293_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1x1"
"Faderman (Lillian) Collection","ark:/21198/zz0017p20j","ark:/21198/zz0017p1zj","2","Completed","Page","faderman/images/masters/21198-zz0017p20j_717296_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p20j"
"Faderman (Lillian) Collection","ark:/21198/zz0017p22k","ark:/21198/zz0017p212","2","Completed","Page","faderman/images/masters/21198-zz0017p22k_717299_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p22k"
"Faderman (Lillian) Collection","ark:/21198/zz0017p254","ark:/21198/zz0017p233","1","In progress","Page","faderman/images/masters/21198-zz0017p254_717302_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p254"
