"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Rights.copyrightStatus","viewingHint","Text direction","Visibility","IIIF Range","Rights.publicationStatus","Language","Subject.conceptTopic","Type.genre","Name.repository","Title","Format.extent","Date.normalized","Date.creation","Description.note","AltTitle.uniform","Opac url","Description.abstract","AltTitle.other","Place of origin","Publisher.publisherName","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Protesta Humana, La, Collection","ark:/21198/zz0025hwmr","ark:/21198/zz0025hw93","2","Completed","Page","lapro/image/21198-zz0025hwmr_1696013_master.tif","1","","","","pd","","","","","published","","","","","page 1","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hwmr",""
"Protesta Humana, La, Collection","ark:/21198/zz0025hwn8","ark:/21198/zz0025hw93","2","Completed","Page","lapro/image/21198-zz0025hwn8_1696016_master.tif","2","","","","pd","","","","","published","","","","","page 2","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hwn8",""
"Protesta Humana, La, Collection","ark:/21198/zz0025hwps","ark:/21198/zz0025hw93","2","Completed","Page","lapro/image/21198-zz0025hwps_1696019_master.tif","3","","","","pd","","","","","published","","","","","page 3","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hwps",""
"Protesta Humana, La, Collection","ark:/21198/zz0025hwq9","ark:/21198/zz0025hw93","2","Completed","Page","lapro/image/21198-zz0025hwq9_1696022_master.tif","4","","","","pd","","","","","published","","","","","page 4","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hwq9",""
