"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Rights.copyrightStatus","viewingHint","Text direction","Visibility","IIIF Range","Rights.publicationStatus","Language","Subject.conceptTopic","Type.genre","Name.repository","Title","Format.extent","Date.normalized","Date.creation","Description.note","AltTitle.uniform","Opac url","Description.abstract","AltTitle.other","Place of origin","Publisher.publisherName","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Protesta Humana, La, Collection","ark:/21198/zz0025ns19","ark:/21198/zz0025nq5d","2","Completed","Page","lapro/image/21198-zz0025ns19_1704525_master.tif","1","","","","pd","","","","","published","","","","","page 1","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ns19",""
"Protesta Humana, La, Collection","ark:/21198/zz0025ns2t","ark:/21198/zz0025nq5d","2","Completed","Page","lapro/image/21198-zz0025ns2t_1704528_master.tif","2","","","","pd","","","","","published","","","","","page 2","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ns2t",""
"Protesta Humana, La, Collection","ark:/21198/zz0025ns3b","ark:/21198/zz0025nq5d","2","Completed","Page","lapro/image/21198-zz0025ns3b_1704531_master.tif","3","","","","pd","","","","","published","","","","","page 3","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ns3b",""
"Protesta Humana, La, Collection","ark:/21198/zz0025ns4v","ark:/21198/zz0025nq5d","2","Completed","Page","lapro/image/21198-zz0025ns4v_1704534_master.tif","4","","","","pd","","","","","published","","","","","page 4","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ns4v",""
