"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnnhc","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnnhc_1297470_master.tif","11","","","","","","","text","","","","","","","","page 11","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnnhc",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnnjw","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnnjw_1297475_master.tif","12","","","","","","","text","","","","","","","","page 12","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnnjw",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnnkd","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnnkd_1297479_master.tif","13","","","","","","","text","","","","","","","","page 13","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnnkd",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnnz3","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnnz3_1297484_master.tif","14","","","","","","","text","","","","","","","","page 14","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnnz3",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp03","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp03_1297490_master.tif","15","","","","","","","text","","","","","","","","page 15","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp03",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp1m","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp1m_1297493_master.tif","16","","","","","","","text","","","","","","","","page 16","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp1m",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp24","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp24_1297496_master.tif","17","","","","","","","text","","","","","","","","page 17","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp24",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp3n","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp3n_1297499_master.tif","18","","","","","","","text","","","","","","","","page 18","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp3n",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp45","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp45_1297503_master.tif","19","","","","","","","text","","","","","","","","page 19","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp45",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp5p","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp5p_1297508_master.tif","20","","","","","","","text","","","","","","","","page 20","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp5p",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp66","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp66_1297511_master.tif","21","","","","","","","text","","","","","","","","page 21","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp66",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp7q","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp7q_1297514_master.tif","22","","","","","","","text","","","","","","","","page 22","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp7q",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp87","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp87_1297520_master.tif","23","","","","","","","text","","","","","","","","page 23","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp87",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hnp9r","ark:/21198/zz001hnmfv","2","Completed","Page","tulancingo/masters/21198-zz001hnp9r_1297524_master.tif","24","","","","","","","text","","","","","","","","page 24","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnp9r",""
