"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgg5","ark:/21198/zz002bcgfn","10","Completed with minimal metadata","Page","tulancingo/masters/21198-zz002bcgg5_2002655_master.tif","1","","","","","private","","","","","","","","","","Page 1","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgg5",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcghp","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcghp_2002658_master.tif","2","","","","","private","","","","","","","","","","Page 2","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcghp",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgj6","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcgj6_2002661_master.tif","3","","","","","private","","","","","","","","","","Page 3","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgj6",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgkq","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcgkq_2002664_master.tif","4","","","","","private","","","","","","","","","","Page 4","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgkq",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgm7","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcgm7_2002667_master.tif","5","","","","","private","","","","","","","","","","Page 5","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgm7",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgnr","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcgnr_2002670_master.tif","6","","","","","private","","","","","","","","","","Page 6","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgnr",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgp8","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcgp8_2002673_master.tif","7","","","","","private","","","","","","","","","","Page 7","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgp8",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bcgqs","ark:/21198/zz002bcgfn","1","In progress","Page","tulancingo/masters/21198-zz002bcgqs_2002676_master.tif","8","","","","","private","","","","","","","","","","Page 8","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcgqs",""
