"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bph4h","ark:/21198/zz002bph30","1","In progress","Page","tulancingo/masters/21198-zz002bph4h_2010931_master.tif","1","","","","","private","","","","","","","","","","Page 283","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bph4h",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bph51","ark:/21198/zz002bph30","1","In progress","Page","tulancingo/masters/21198-zz002bph51_2010934_master.tif","2","","","","","private","","","","","","","","","","Page 284","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bph51",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bph6j","ark:/21198/zz002bph30","1","In progress","Page","tulancingo/masters/21198-zz002bph6j_2010937_master.tif","3","","","","","private","","","","","","","","","","Page 285","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bph6j",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bph72","ark:/21198/zz002bph30","1","In progress","Page","tulancingo/masters/21198-zz002bph72_2010940_master.tif","4","","","","","private","","","","","","","","","","Page 286","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bph72",""
