"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp78d","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp78d_1297641_master.tif","11","","","","","","","text","","","","","","","","page 11","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp78d",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7bf","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7bf_1297644_master.tif","12","","","","","","","text","","","","","","","","page 12","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7bf",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7cz","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7cz_1297647_master.tif","13","","","","","","","text","","","","","","","","page 13","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7cz",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7dg","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7dg_1297650_master.tif","14","","","","","","","text","","","","","","","","page 14","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7dg",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7f0","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7f0_1297653_master.tif","15","","","","","","","text","","","","","","","","page 15","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7f0",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7gh","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7gh_1297656_master.tif","16","","","","","","","text","","","","","","","","page 16","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7gh",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7h1","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7h1_1297659_master.tif","17","","","","","","","text","","","","","","","","page 17","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7h1",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7jj","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7jj_1297662_master.tif","18","","","","","","","text","","","","","","","","page 18","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7jj",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7k2","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7k2_1297665_master.tif","19","","","","","","","text","","","","","","","","page 19","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7k2",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7mk","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7mk_1297668_master.tif","20","","","","","","","text","","","","","","","","page 20","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7mk",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7n3","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7n3_1297671_master.tif","21","","","","","","","text","","","","","","","","page 21","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7n3",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7pm","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7pm_1297674_master.tif","22","","","","","","","text","","","","","","","","page 22","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7pm",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7q4","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7q4_1297677_master.tif","23","","","","","","","text","","","","","","","","page 23","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7q4",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001hp7rn","ark:/21198/zz001hnt1j","2","Completed","Page","tulancingo/masters/21198-zz001hp7rn_1297680_master.tif","24","","","","","","","text","","","","","","","","page 24","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp7rn",""
