"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h97tr","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h97tr_1275015_master.tif","11","","","","","","","text","","","","","","","","page 11","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97tr",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h97v8","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h97v8_1275021_master.tif","12","","","","","","","text","","","","","","","","page 12","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97v8",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h97ws","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h97ws_1275026_master.tif","13","","","","","","","text","","","","","","","","page 13","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97ws",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h988z","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h988z_1275033_master.tif","14","","","","","","","text","","","","","","","","page 14","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h988z",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h989g","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h989g_1275039_master.tif","15","","","","","","","text","","","","","","","","page 15","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h989g",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98b0","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98b0_1275045_master.tif","16","","","","","","","text","","","","","","","","page 16","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98b0",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98ch","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98ch_1275051_master.tif","17","","","","","","","text","","","","","","","","page 17","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98ch",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98d1","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98d1_1275057_master.tif","18","","","","","","","text","","","","","","","","page 18","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98d1",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98fj","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98fj_1275063_master.tif","19","","","","","","","text","","","","","","","","page 19","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98fj",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98g2","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98g2_1275069_master.tif","20","","","","","","","text","","","","","","","","page 20","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98g2",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98hk","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98hk_1275074_master.tif","21","","","","","","","text","","","","","","","","page 21","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98hk",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98j3","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98j3_1275077_master.tif","22","","","","","","","text","","","","","","","","page 22","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98j3",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98km","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98km_1275080_master.tif","23","","","","","","","text","","","","","","","","page 23","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98km",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz001h98m4","ark:/21198/zz001h96b1","2","Completed","Page","tulancingo/masters/21198-zz001h98m4_1275083_master.tif","24","","","","","","","text","","","","","","","","page 24","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98m4",""
