"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhbg","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhbg_2007671_master.tif","11","","","","","private","","","","","","","","","","Page 11","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhbg",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhc0","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhc0_2007674_master.tif","12","","","","","private","","","","","","","","","","Page 12","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhc0",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhdh","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhdh_2007677_master.tif","13","","","","","private","","","","","","","","","","Page 13","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhdh",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhf1","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhf1_2007680_master.tif","14","","","","","private","","","","","","","","","","Page 14","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhf1",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhgj","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhgj_2007683_master.tif","15","","","","","private","","","","","","","","","","Page 15","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhgj",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhh2","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhh2_2007686_master.tif","16","","","","","private","","","","","","","","","","Page 16","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhh2",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhjk","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhjk_2007689_master.tif","17","","","","","private","","","","","","","","","","Page 17","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhjk",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhk3","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhk3_2007957_master.tif","18","","","","","private","","","","","","","","","","Page 18","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhk3",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhmm","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhmm_2007960_master.tif","19","","","","","private","","","","","","","","","","Page 19","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhmm",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhn4","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhn4_2007963_master.tif","20","","","","","private","","","","","","","","","","Page 20","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhn4",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhpn","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhpn_2007968_master.tif","21","","","","","private","","","","","","","","","","Page 21","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhpn",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhq5","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhq5_2007972_master.tif","22","","","","","private","","","","","","","","","","Page 22","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhq5",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhrp","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhrp_2007975_master.tif","23","","","","","private","","","","","","","","","","Page 23","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhrp",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bfhs6","ark:/21198/zz002bfgz9","1","In progress","Page","tulancingo/masters/21198-zz002bfhs6_2007980_master.tif","24","","","","","private","","","","","","","","","","Page 24","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfhs6",""
