"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Name.creator","Subject","Type.genre","Name.repository","Relation.isPartOf","Coverage.geographic","Title","Date.creation","Date.normalized","Description.abstract","Alt ID.local","Format.extent","Format.dimensions","AltTitle.descriptive","Opac url","AltTitle.other","Finding Aid URL","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjcm","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjcm_2011029_master.tif","13","","","","","private","","","","","","","","","","Page 13","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjcm",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjd4","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjd4_2011032_master.tif","14","","","","","private","","","","","","","","","","Page 14","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjd4",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjfn","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjfn_2011035_master.tif","15","","","","","private","","","","","","","","","","Page 15","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjfn",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjg5","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjg5_2011038_master.tif","16","","","","","private","","","","","","","","","","Page 16","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjg5",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjhp","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjhp_2011041_master.tif","17","","","","","private","","","","","","","","","","Page 17","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjhp",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjj6","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjj6_2011044_master.tif","18","","","","","private","","","","","","","","","","Page 18","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjj6",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjkq","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjkq_2011047_master.tif","19","","","","","private","","","","","","","","","","Page 19","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjkq",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjm7","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjm7_2011050_master.tif","20","","","","","private","","","","","","","","","","Page 20","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjm7",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjnr","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjnr_2011055_master.tif","21","","","","","private","","","","","","","","","","Page 21","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjnr",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjp8","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjp8_2011058_master.tif","22","","","","","private","","","","","","","","","","Page 22","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjp8",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjqs","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjqs_2011063_master.tif","23","","","","","private","","","","","","","","","","Page 23","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjqs",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjr9","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjr9_2011068_master.tif","24","","","","","private","","","","","","","","","","Page 24","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjr9",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjst","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjst_2011071_master.tif","25","","","","","private","","","","","","","","","","Page 25","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjst",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjtb","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjtb_2011076_master.tif","26","","","","","private","","","","","","","","","","Page 26","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjtb",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjvv","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjvv_2011081_master.tif","27","","","","","private","","","","","","","","","","Page 27","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjvv",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjwc","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjwc_2011094_master.tif","28","","","","","private","","","","","","","","","","Page 28","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjwc",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjxw","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjxw_2011099_master.tif","29","","","","","private","","","","","","","","","","Page 29","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjxw",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpjzd","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpjzd_2011102_master.tif","30","","","","","private","","","","","","","","","","Page 30","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpjzd",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk0d","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk0d_2011105_master.tif","31","","","","","private","","","","","","","","","","Page 31","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk0d",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk1x","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk1x_2011108_master.tif","32","","","","","private","","","","","","","","","","Page 32","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk1x",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk2f","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk2f_2011111_master.tif","33","","","","","private","","","","","","","","","","Page 33","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk2f",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk3z","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk3z_2011114_master.tif","34","","","","","private","","","","","","","","","","Page 34","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk3z",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk4g","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk4g_2011117_master.tif","35","","","","","private","","","","","","","","","","Page 35","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk4g",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk50","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk50_2011120_master.tif","36","","","","","private","","","","","","","","","","Page 36","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk50",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk6h","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk6h_2011123_master.tif","37","","","","","private","","","","","","","","","","Page 37","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk6h",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk71","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk71_2011126_master.tif","38","","","","","private","","","","","","","","","","Page 38","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk71",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk8j","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk8j_2011131_master.tif","39","","","","","private","","","","","","","","","","Page 39","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk8j",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpk92","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpk92_2011134_master.tif","40","","","","","private","","","","","","","","","","Page 40","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpk92",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkbk","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkbk_2011137_master.tif","41","","","","","private","","","","","","","","","","Page 41","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkbk",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkc3","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkc3_2011140_master.tif","42","","","","","private","","","","","","","","","","Page 42","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkc3",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkdm","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkdm_2011143_master.tif","43","","","","","private","","","","","","","","","","Page 43","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkdm",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkf4","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkf4_2011146_master.tif","44","","","","","private","","","","","","","","","","Page 44","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkf4",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkgn","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkgn_2011149_master.tif","45","","","","","private","","","","","","","","","","Page 45","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkgn",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkh5","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkh5_2011152_master.tif","46","","","","","private","","","","","","","","","","Page 46","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkh5",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkjp","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkjp_2011157_master.tif","47","","","","","private","","","","","","","","","","Page 47","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkjp",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkk6","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkk6_2011160_master.tif","48","","","","","private","","","","","","","","","","Page 48","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkk6",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkmq","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkmq_2011163_master.tif","49","","","","","private","","","","","","","","","","Page 49","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkmq",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpkn7","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpkn7_2011168_master.tif","50","","","","","private","","","","","","","","","","Page 50","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpkn7",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmg4","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmg4_2011171_master.tif","51","","","","","private","","","","","","","","","","Page 51","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmg4",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmhn","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmhn_2011176_master.tif","52","","","","","private","","","","","","","","","","Page 52","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmhn",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmj5","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmj5_2011179_master.tif","53","","","","","private","","","","","","","","","","Page 53","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmj5",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmkp","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmkp_2011182_master.tif","54","","","","","private","","","","","","","","","","Page 54","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmkp",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmm6","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmm6_2011185_master.tif","55","","","","","private","","","","","","","","","","Page 55","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmm6",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmnq","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmnq_2011188_master.tif","56","","","","","private","","","","","","","","","","Page 56","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmnq",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmp7","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmp7_2011191_master.tif","57","","","","","private","","","","","","","","","","Page 57","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmp7",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmqr","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmqr_2011194_master.tif","58","","","","","private","","","","","","","","","","Page 58","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmqr",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmr8","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmr8_2011197_master.tif","59","","","","","private","","","","","","","","","","Page 59","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmr8",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmss","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmss_2011200_master.tif","60","","","","","private","","","","","","","","","","Page 60","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmss",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmt9","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmt9_2011203_master.tif","61","","","","","private","","","","","","","","","","Page 61","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmt9",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmvt","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmvt_2011206_master.tif","62","","","","","private","","","","","","","","","","Page 62","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmvt",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmwb","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmwb_2011209_master.tif","63","","","","","private","","","","","","","","","","Page 63","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmwb",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmxv","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmxv_2011212_master.tif","64","","","","","private","","","","","","","","","","Page 64","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmxv",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpmzc","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpmzc_2011215_master.tif","65","","","","","private","","","","","","","","","","Page 65","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpmzc",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpn0c","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpn0c_2011218_master.tif","66","","","","","private","","","","","","","","","","Page 66","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpn0c",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpn1w","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpn1w_2011221_master.tif","67","","","","","private","","","","","","","","","","Page 67","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpn1w",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpn2d","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpn2d_2011224_master.tif","68","","","","","private","","","","","","","","","","Page 68","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpn2d",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpn3x","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpn3x_2011227_master.tif","69","","","","","private","","","","","","","","","","Page 69","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpn3x",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpn4f","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpn4f_2011230_master.tif","70","","","","","private","","","","","","","","","","Page 70","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpn4f",""
"Tulancingo (Hidalgo, Mexico) Manuscript Collection. Collection 2073","ark:/21198/zz002bpn5z","ark:/21198/zz002bphxd","1","In progress","Page","tulancingo/masters/21198-zz002bpn5z_2011233_master.tif","71","","","","","private","","","","","","","","","","Page 71","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bpn5z",""
