"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.creator","Name.subject","Name.contributor","Rights.servicesContact","Language","Type.genre","Subject","Rights.notice","Name.repository","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.creation","Date.normalized","Description.caption","Description.note","Description.abstract","Date.publication","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Faderman (Lillian) Collection","ark:/21198/zz0017rdwq","ark:/21198/zz0017rd6c","2","Completed","Page","faderman/images/masters/21198-zz0017rdwq_723191_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rdwq",""
"Faderman (Lillian) Collection","ark:/21198/zz0017rdx7","ark:/21198/zz0017rd6c","2","Completed","Page","faderman/images/masters/21198-zz0017rdx7_723194_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rdx7",""
"Faderman (Lillian) Collection","ark:/21198/zz0017rdzr","ark:/21198/zz0017rd6c","2","Completed","Page","faderman/images/masters/21198-zz0017rdzr_723197_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rdzr",""
"Faderman (Lillian) Collection","ark:/21198/zz0017rf0r","ark:/21198/zz0017rd6c","2","Completed","Page","faderman/images/masters/21198-zz0017rf0r_723200_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rf0r",""
