"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.servicesContact","Language","Type.genre","Subject","Relation.isPartOf","Relation.rectoVerso","Name.creator","Name.repository","Date.creation","Alt ID.local","Format.extent","Format.dimensions","Description.abstract","Title","Date.normalized","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jvdm","ark:/21198/zz001h95jn","1","In progress","Page","mcafee/masters/21198-zz0025jvdm_1699631_master.tif","1","","","","","","","","text","pd","","","","","","r","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvdm",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jvf4","ark:/21198/zz001h95jn","1","In progress","Page","mcafee/masters/21198-zz0025jvf4_1699634_master.tif","2","","","","","","","","text","pd","","","","","","v","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvf4",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jvgn","ark:/21198/zz001h95jn","1","In progress","Page","mcafee/masters/21198-zz0025jvgn_1699637_master.tif","3","","","","","","","","text","pd","","","","","","r","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvgn",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jvh5","ark:/21198/zz001h95jn","1","In progress","Page","mcafee/masters/21198-zz0025jvh5_1699640_master.tif","4","","","","","","","","text","pd","","","","","","v","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvh5",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/1f47nb65","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274512_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2F1f47nb65",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/g931hs03","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274517_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2Fg931hs03",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/jr09wq78","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274503_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2Fjr09wq78",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/mb03w53b","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274508_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2Fmb03w53b",""
