"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.servicesContact","Language","Type.genre","Subject","Relation.isPartOf","Relation.rectoVerso","Name.creator","Name.repository","Date.creation","Alt ID.local","Format.extent","Format.dimensions","Description.abstract","Title","Date.normalized","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jtcm","ark:/21198/zz001h8zkt","1","In progress","Page","mcafee/masters/21198-zz0025jtcm_1699515_master.tif","1","","","","","","","","text","pd","","","","","","r","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jtcm",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jtd4","ark:/21198/zz001h8zkt","1","In progress","Page","mcafee/masters/21198-zz0025jtd4_1699521_master.tif","2","","","","","","","","text","pd","","","","","","v","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jtd4",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zkt/b158609d","ark:/21198/zz001h8zkt","","","Page","mcafee/masters/21198-zz001h8zkt_1273906_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zkt%2Fb158609d",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zkt/hp20b67m","ark:/21198/zz001h8zkt","","","Page","mcafee/masters/21198-zz001h8zkt_1273912_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zkt%2Fhp20b67m",""
