"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.servicesContact","Language","Type.genre","Subject","Relation.isPartOf","Relation.rectoVerso","Name.creator","Name.repository","Date.creation","Alt ID.local","Format.extent","Format.dimensions","Description.abstract","Title","Date.normalized","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jvmq","ark:/21198/zz001h95mp","1","In progress","Page","mcafee/masters/21198-zz0025jvmq_1699659_master.tif","1","","","","","","","","text","pd","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvmq",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jvn7","ark:/21198/zz001h95mp","1","In progress","Page","mcafee/masters/21198-zz0025jvn7_1699664_master.tif","2","","","","","","","","text","pd","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvn7",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95mp/7583v98b","ark:/21198/zz001h95mp","","","Page","mcafee/masters/21198-zz001h95mp_1274535_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95mp%2F7583v98b",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95mp/xs653s44","ark:/21198/zz001h95mp","","","Page","mcafee/masters/21198-zz001h95mp_1274541_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95mp%2Fxs653s44",""
