"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.servicesContact","Language","Type.genre","Subject","Relation.isPartOf","Relation.rectoVerso","Name.creator","Name.repository","Date.creation","Alt ID.local","Format.extent","Format.dimensions","Description.abstract","Title","Date.normalized","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jsrt","ark:/21198/zz001h8zb6","1","In progress","Page","mcafee/masters/21198-zz0025jsrt_1699421_master.tif","1","","","","","","","","text","pd","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jsrt",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz0025jssb","ark:/21198/zz001h8zb6","1","In progress","Page","mcafee/masters/21198-zz0025jssb_1699424_master.tif","2","","","","","","","","text","pd","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jssb",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zb6/cw24v222","ark:/21198/zz001h8zb6","","","Page","mcafee/masters/21198-zz001h8zb6_1273852_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zb6%2Fcw24v222",""
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h8zb6/vd60h521","ark:/21198/zz001h8zb6","","","Page","mcafee/masters/21198-zz001h8zb6_1273855_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zb6%2Fvd60h521",""
