Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1j40kkw,ark:/21198/z1738mtb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738mtb
ark:/21198/z1j40kkw,ark:/21198/z13b7w2k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7w2k
ark:/21198/z1j40kkw,ark:/21198/z1zk7ck8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7ck8
ark:/21198/z1j40kkw,ark:/21198/z1tx5b9q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5b9q
ark:/21198/z1j40kkw,ark:/21198/z1q54khd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54khd
ark:/21198/z1j40kkw,ark:/21198/z1kd3tr7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3tr7
ark:/21198/z1j40kkw,ark:/21198/z1fn332r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn332r
ark:/21198/z1j40kkw,ark:/21198/z19w2bdx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2bdx
ark:/21198/z1j40kkw,ark:/21198/z1641kn2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641kn2
ark:/21198/z1j40kkw,ark:/21198/z12c0txb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0txb
ark:/21198/z1j40kkw,ark:/21198/z1xp91tr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp91tr
ark:/21198/z1j40kkw,ark:/21198/z1sx8920,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0120_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8920
