Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1kd3qws,ark:/21198/z1vh7j94,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7j94
ark:/21198/z1kd3qws,ark:/21198/z1qv5h04,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5h04
ark:/21198/z1kd3qws,ark:/21198/z1m34r6t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34r6t
ark:/21198/z1kd3qws,ark:/21198/z1gb40f1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb40f1
ark:/21198/z1kd3qws,ark:/21198/z1bk37rr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk37rr
ark:/21198/z1kd3qws,ark:/21198/z16t2h3b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2h3b
ark:/21198/z1kd3qws,ark:/21198/z1321rcx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321rcx
ark:/21198/z1kd3qws,ark:/21198/z1zc9zbv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9zbv
ark:/21198/z1kd3qws,ark:/21198/z1tm96k2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm96k2
ark:/21198/z1kd3qws,ark:/21198/z1pv8ftw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8ftw
ark:/21198/z1kd3qws,ark:/21198/z1k37q2f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37q2f
ark:/21198/z1kd3qws,ark:/21198/z1fb6zc5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6zc5
ark:/21198/z1kd3qws,ark:/21198/z19k66p8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0070_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k66p8
