Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1jq2t0s,ark:/21198/z1806z24,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806z24
ark:/21198/z1jq2t0s,ark:/21198/z147669b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147669b
ark:/21198/z1jq2t0s,ark:/21198/z10k451s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k451s
ark:/21198/z1jq2t0s,ark:/21198/z1vt3nhn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3nhn
ark:/21198/z1jq2t0s,ark:/21198/z1r22wrs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22wrs
ark:/21198/z1jq2t0s,ark:/21198/z1m9251v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m9251v
ark:/21198/z1jq2t0s,ark:/21198/z1gj1dc1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1dc1
ark:/21198/z1jq2t0s,ark:/21198/z1bs0nkd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0nkd
ark:/21198/z1jq2t0s,ark:/21198/z1709wvf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709wvf
ark:/21198/z1jq2t0s,ark:/21198/z13b7vmb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0016_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7vmb
