"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.countryCreation","Rights.permission","Language","Name.creator","Name.repository","Rights.rightsHolderContact","Title","Subject","AltTitle.other","Description.note","Summary","Alt ID.local","Date.creation","Date.normalized","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Wingfield (Michael) Collection","ark:/21198/z1c26h3t","ark:/21198/zz002gxbvr","","","Page","wingfield/image/pdf_images/21198-zz002gxbvr-1-master_001.tif","1","","","","","","","","","","","","Page 1","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26h3t",""
"Wingfield (Michael) Collection","ark:/21198/z1795r8r","ark:/21198/zz002gxbvr","","","Page","wingfield/image/pdf_images/21198-zz002gxbvr-1-master_002.tif","2","","","","","","","","","","","","Page 2","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795r8r",""
"Wingfield (Michael) Collection","ark:/21198/z13j50jd","ark:/21198/zz002gxbvr","","","Page","wingfield/image/pdf_images/21198-zz002gxbvr-1-master_003.tif","3","","","","","","","","","","","","Page 3","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j50jd",""
