File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_001.tif,Page,[View 1],1,ark:/21198/z1rv2b6x,ark:/21198/z1321jw5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321jw5,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_002.tif,Page,[View 2],2,ark:/21198/z1rv2b6x,ark:/21198/z1z912ct,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z912ct,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_003.tif,Page,[View 3],3,ark:/21198/z1rv2b6x,ark:/21198/z1tj09mn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj09mn,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_004.tif,Page,[View 4],4,ark:/21198/z1rv2b6x,ark:/21198/z1pr9jwc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9jwc,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_005.tif,Page,[View 5],5,ark:/21198/z1rv2b6x,ark:/21198/z1k08t78,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08t78,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_006.tif,Page,[View 6],6,ark:/21198/z1rv2b6x,ark:/21198/z1f782hx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f782hx,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_007.tif,Page,[View 7],7,ark:/21198/z1rv2b6x,ark:/21198/z19g79s6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g79s6,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_008.tif,Page,[View 8],8,ark:/21198/z1rv2b6x,ark:/21198/z15t58g6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t58g6,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_009.tif,Page,[View 9],9,ark:/21198/z1rv2b6x,ark:/21198/z1224hqb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224hqb,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_010.tif,Page,[View 10],10,ark:/21198/z1rv2b6x,ark:/21198/z1x94160,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94160,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_011.tif,Page,[View 11],11,ark:/21198/z1rv2b6x,ark:/21198/z1sj38hq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj38hq,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_012.tif,Page,[View 12],12,ark:/21198/z1rv2b6x,ark:/21198/z1ns2hvw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2hvw,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_013.tif,Page,[View 13],13,ark:/21198/z1rv2b6x,ark:/21198/z1j11s4w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11s4w,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_014.tif,Page,[View 14],14,ark:/21198/z1rv2b6x,ark:/21198/z1d811bn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d811bn,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_015.tif,Page,[View 15],15,ark:/21198/z1rv2b6x,ark:/21198/z18k9013,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k9013,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_016.tif,Page,[View 16],16,ark:/21198/z1rv2b6x,ark:/21198/z14t879c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t879c,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_017.tif,Page,[View 17],17,ark:/21198/z1rv2b6x,ark:/21198/z1127gjh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127gjh,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_018.tif,Page,[View 18],18,ark:/21198/z1rv2b6x,ark:/21198/z1w97032,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97032,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_019.tif,Page,[View 19],19,ark:/21198/z1rv2b6x,ark:/21198/z1rj67ds,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj67ds,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_020.tif,Page,[View 20],20,ark:/21198/z1rv2b6x,ark:/21198/z1ms5gqh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5gqh,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_021.tif,Page,[View 21],21,ark:/21198/z1rv2b6x,ark:/21198/z1h14qx6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14qx6,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_022.tif,Page,[View 22],22,ark:/21198/z1rv2b6x,ark:/21198/z1cc2pp3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2pp3,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_023.tif,Page,[View 23],23,ark:/21198/z1rv2b6x,ark:/21198/z17m1xwg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m1xwg,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_024.tif,Page,[View 24],24,ark:/21198/z1rv2b6x,ark:/21198/z13v1643,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1643,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_025.tif,Page,[View 25],25,ark:/21198/z1rv2b6x,ark:/21198/z1030ff4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030ff4,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_026.tif,Page,[View 26],26,ark:/21198/z1rv2b6x,ark:/21198/z1v99z16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v99z16,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_027.tif,Page,[View 27],27,ark:/21198/z1rv2b6x,ark:/21198/z1qj967z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj967z,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_028.tif,Page,[View 28],28,ark:/21198/z1rv2b6x,ark:/21198/z1ks8fgs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8fgs,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_029.tif,Page,[View 29],29,ark:/21198/z1rv2b6x,ark:/21198/z1g46d70,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46d70,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_030.tif,Page,[View 30],30,ark:/21198/z1rv2b6x,ark:/21198/z1bc5nfc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5nfc,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_031.tif,Page,[View 31],31,ark:/21198/z1rv2b6x,ark:/21198/z16m4wqn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4wqn,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_032.tif,Page,[View 32],32,ark:/21198/z1rv2b6x,ark:/21198/z12v4515,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4515,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_033.tif,Page,[View 33],33,ark:/21198/z1rv2b6x,ark:/21198/z1z33nmp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33nmp,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_034.tif,Page,[View 34],34,ark:/21198/z1rv2b6x,ark:/21198/z1tb2wwz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2wwz,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_035.tif,Page,[View 35],35,ark:/21198/z1rv2b6x,ark:/21198/z1pk2534,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2534,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_036.tif,Page,[View 36],36,ark:/21198/z1rv2b6x,ark:/21198/z1jx03t5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx03t5,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_037.tif,Page,[View 37],37,ark:/21198/z1rv2b6x,ark:/21198/z1f49c25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49c25,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_038.tif,Page,[View 38],38,ark:/21198/z1rv2b6x,ark:/21198/z19c8m90,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8m90,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_039.tif,Page,[View 39],39,ark:/21198/z1rv2b6x,ark:/21198/z15m7vmq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7vmq,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_040.tif,Page,[View 40],40,ark:/21198/z1rv2b6x,ark:/21198/z11v73wc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v73wc,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_041.tif,Page,[View 41],41,ark:/21198/z1rv2b6x,ark:/21198/z1x36mdd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36mdd,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_042.tif,Page,[View 42],42,ark:/21198/z1rv2b6x,ark:/21198/z1sb5vn7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5vn7,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_043.tif,Page,[View 43],43,ark:/21198/z1rv2b6x,ark:/21198/z1np3tb7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3tb7,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_044.tif,Page,[View 44],44,ark:/21198/z1rv2b6x,ark:/21198/z1hx32kf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx32kf,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_045.tif,Page,[View 45],45,ark:/21198/z1rv2b6x,ark:/21198/z1d529v1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d529v1,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f001_001_046.tif,Page,[View 46],46,ark:/21198/z1rv2b6x,ark:/21198/z18d1k55,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1k55,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_001.tif,Page,[View 1],1,ark:/21198/z1n31kf2,ark:/21198/z14n0thb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0thb,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_002.tif,Page,[View 2],2,ark:/21198/z1n31kf2,ark:/21198/z10w02rj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w02rj,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_003.tif,Page,[View 3],3,ark:/21198/z1n31kf2,ark:/21198/z1w688qs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w688qs,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_004.tif,Page,[View 4],4,ark:/21198/z1n31kf2,ark:/21198/z1rf7j0g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7j0g,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_005.tif,Page,[View 5],5,ark:/21198/z1n31kf2,ark:/21198/z1mp6s6v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6s6v,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_006.tif,Page,[View 6],6,ark:/21198/z1n31kf2,ark:/21198/z1gx61gh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx61gh,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_007.tif,Page,[View 7],7,ark:/21198/z1n31kf2,ark:/21198/z1c558sj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c558sj,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_008.tif,Page,[View 8],8,ark:/21198/z1n31kf2,ark:/21198/z17d4j44,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4j44,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_009.tif,Page,[View 9],9,ark:/21198/z1n31kf2,ark:/21198/z13n3scz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3scz,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_010.tif,Page,[View 10],10,ark:/21198/z1n31kf2,ark:/21198/z1001r28,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001r28,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_011.tif,Page,[View 11],11,ark:/21198/z1n31kf2,ark:/21198/z1v717h2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v717h2,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_012.tif,Page,[View 12],12,ark:/21198/z1n31kf2,ark:/21198/z1qg0gsb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0gsb,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_013.tif,Page,[View 13],13,ark:/21198/z1n31kf2,ark:/21198/z1kp9r2g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9r2g,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_014.tif,Page,[View 14],14,ark:/21198/z1n31kf2,ark:/21198/z1fx90d1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx90d1,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_015.tif,Page,[View 15],15,ark:/21198/z1n31kf2,ark:/21198/z1b587pm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b587pm,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_016.tif,Page,[View 16],16,ark:/21198/z1n31kf2,ark:/21198/z16d7gzw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7gzw,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_017.tif,Page,[View 17],17,ark:/21198/z1n31kf2,ark:/21198/z12r5fnw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5fnw,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_018.tif,Page,[View 18],18,ark:/21198/z1n31kf2,ark:/21198/z1z04z31,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04z31,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_019.tif,Page,[View 19],19,ark:/21198/z1n31kf2,ark:/21198/z1t746b7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t746b7,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_020.tif,Page,[View 20],20,ark:/21198/z1n31kf2,ark:/21198/z1pg3fmh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3fmh,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_021.tif,Page,[View 21],21,ark:/21198/z1n31kf2,ark:/21198/z1jq2px7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2px7,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_022.tif,Page,[View 22],22,ark:/21198/z1n31kf2,ark:/21198/z1dz1z8t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1z8t,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_023.tif,Page,[View 23],23,ark:/21198/z1n31kf2,ark:/21198/z19616hb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19616hb,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_024.tif,Page,[View 24],24,ark:/21198/z1n31kf2,ark:/21198/z15h9577,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9577,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_025.tif,Page,[View 25],25,ark:/21198/z1n31kf2,ark:/21198/z11r8dg2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8dg2,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_026.tif,Page,[View 26],26,ark:/21198/z1n31kf2,ark:/21198/z1x07wz7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07wz7,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_027.tif,Page,[View 27],27,ark:/21198/z1n31kf2,ark:/21198/z1s77579,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77579,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_028.tif,Page,[View 28],28,ark:/21198/z1n31kf2,ark:/21198/z1ng6dkg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6dkg,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_029.tif,Page,[View 29],29,ark:/21198/z1n31kf2,ark:/21198/z1hq5nw6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5nw6,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_030.tif,Page,[View 30],30,ark:/21198/z1n31kf2,ark:/21198/z1cz4x4f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4x4f,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_031.tif,Page,[View 31],31,ark:/21198/z1n31kf2,ark:/21198/z1892vvs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892vvs,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_032.tif,Page,[View 32],32,ark:/21198/z1n31kf2,ark:/21198/z14j242z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j242z,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_033.tif,Page,[View 33],33,ark:/21198/z1n31kf2,ark:/21198/z10s1c9s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1c9s,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_034.tif,Page,[View 34],34,ark:/21198/z1n31kf2,ark:/21198/z1w10vtd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10vtd,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_035.tif,Page,[View 35],35,ark:/21198/z1n31kf2,ark:/21198/z1r8045c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r8045c,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_036.tif,Page,[View 36],36,ark:/21198/z1n31kf2,ark:/21198/z1mg9cf3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9cf3,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_037.tif,Page,[View 37],37,ark:/21198/z1n31kf2,ark:/21198/z1gq8mqc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8mqc,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_038.tif,Page,[View 38],38,ark:/21198/z1n31kf2,ark:/21198/z1c26kdp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26kdp,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_039.tif,Page,[View 39],39,ark:/21198/z1n31kf2,ark:/21198/z1795tm2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795tm2,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_040.tif,Page,[View 40],40,ark:/21198/z1n31kf2,ark:/21198/z13j52wq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j52wq,
