Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Visibility,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Name.artist,Name.photographer,Relation.isPartOf,Title,Date,Format.dimensions,Format.medium,Description,Description.note,Description.abstract
Art Department Digital Image Collection,ark:/21198/zz0009jvgj,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jvgj%2Ftj76kr55,,,copyrighted,"Blossfeld, Karl",,Photography Collection,Asclepia syriaca (Cornuti),,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009jvk3,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jvk3%2F1199f087,,,copyrighted,"Evans, Walker",,Photography Collection,"[Subway Passenger, New York]",1938,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009jvrp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jvrp%2F4382sc26,,,copyrighted,"Evans, Walker",,Photography Collection,[Street Debris],1962,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009jvs6,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jvs6%2F3338bs89,,,copyrighted,"Blossfeld, Karl",,Photography Collection,Phacelia tanacetifolia,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009jvv7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jvv7%2Fbd282r4g,,,copyrighted,"Blossfeld, Karl",,Photography Collection,Convolvulus sepium,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009jvx8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jvx8%2Fst37h27h,,,copyrighted,"Blossfeld, Karl",,Photography Collection,Salvia,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009k4t1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009k4t1%2F1c29wd9g,,,copyrighted,"Wall, Jeff",,Photography Collection,Young Workers,1978-83,102x102cm,,part of 8 panels,,
Art Department Digital Image Collection,ark:/21198/zz0009m3nd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m3nd%2Fg3859w88,,,copyrighted,"Whiteread, Rachel",,Painting and Drawing Collection,Untitled ( Slab II ),1991,"5 x 77 x 29 """,rubber,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3qf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m3qf%2Fn840r92z,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Exhibition Room 6,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mhzv,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mhzv%2Fg962h32c,,,copyrighted,"Barth, Uta",,Photography Collection,Untitled (98.1),1998,"A parts, 104 x 268 cm overall",Colour photographs,,,
Art Department Digital Image Collection,ark:/21198/zz0009mkf2,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mkf2%2Fhm43336t,,,copyrighted,"Barth, Uta",,Photography Collection,... and of time.(aot 2),2000,"2 parts, 89 x 228.5 cm overall",Colour photographs,,,
Art Department Digital Image Collection,ark:/21198/zz0009mkmn,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mkmn%2F1v01zd98,,,copyrighted,"Barth, Uta",,Photography Collection,Untitled (98.5),,"3 parts, 96.5x501.5 cm",Colour photographs,"Collection Henry Art Gallery, Universit of Whasington, Seattle",,
Art Department Digital Image Collection,ark:/21198/zz0009mkn5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mkn5%2F0z428b7n,,,copyrighted,"Barth, Uta",,Photography Collection,Untitled (98.11),1998,"2 parts, 61.5x 161.5 cm",Colour photographs,,,
Art Department Digital Image Collection,ark:/21198/zz0009mkzt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mkzt%2Fx426z09w,,,copyrighted,"Barth, Uta",,Photography Collection,Nowhere near (nw 1),1999,2 parts;89 x 228.5 overall,Colour photographs,,,
Art Department Digital Image Collection,ark:/21198/zz0009mnrp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mnrp%2Fx4469584,,,copyrighted,"Tillmans, Wolfgang  ",,Photography Collection,rats 14 & 16,1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mp19,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009mp19%2Fqm798w8z,,,copyrighted,"Tillmans, Wolfgang  ",,Photography Collection,I didn't Inhale,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009pb6z,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pb6z%2Ffd57p75h,,,copyrighted,"Tillmans, Wolfgang  ",,Photography Collection,Soldat II,1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009pdt7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pdt7%2Frz75sp8d,,,copyrighted,"Whiteread, Rachel",,Painting and Drawing Collection,Untitled ( Marble Slab),1991,"56  x 91 x 4 """,marble,,,
Art Department Digital Image Collection,ark:/21198/zz0009pf5w,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pf5w%2F57491m78,,,copyrighted,"Oiticica, Hélio",,New Genres Collection,Tropicalia (Penetraveis PN2 e PN3),1967/2000,,,"Installation Generali FoundationFrom Vivências, 2000",,
Art Department Digital Image Collection,ark:/21198/zz0009phh1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phh1%2Fkn85zv9n,,,copyrighted,"Watkins, Carleton ",,Photography Collection,Panorama of Oregon City and Willamette Falls,1867,,,3 part panorama,,
Art Department Digital Image Collection,ark:/21198/zz000n93nh,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93nh%2Fmt866r20,,,copyrighted,"Lockhart, Sharon",,Photography Collection,Untitled,1997,49x65 in each (installation dimensions variable),Framed Chromogenic Development Prints,,,
Art Department Digital Image Collection,ark:/21198/zz000n93w4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93w4%2Fgh94pm31,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"Photo from the Collection of Maria Helena de Oliveira  Interview Location: Survey of the Aripuana River Region  Santa Luiza Community, Boca do Juma River, Brazil  Interview Subject: Maria Helena de Oliveira  Anthropologist: Ligia Simonian",1999,16 ½x13 ½ in; 27x32 in,1 Framed Chromogenic Print and 1 Framed Gelatin Silver Print,,,
Art Department Digital Image Collection,ark:/21198/zz000n93z5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93z5%2Fs764kg1s,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"On Kawara: Whole and Parts, 1964-95, Museum of Contemporary Art, Tokyo, January 24-April 5, 1998",1998,,,,,
Art Department Digital Image Collection,ark:/21198/zz000nmh6m,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000nmh6m%2Fsn83xt5t,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"Lily (approximately 8am, Pacific Ocean), Jochen (approximately 8am, North Sea)",1994,31x41 in each (installations dimensions variable),2 Framed Chromogenic Prints,,,
Art Department Digital Image Collection,ark:/21198/zz000nmh74,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000nmh74%2Frz135s3q,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"The Monteiro Family  Manoel Nazareno Souza Monteiro, Valciria Ferreira Monteiro, Maria da Conceicao Ferreira Monteiro, Margarida Ferreiria Costa, Laudiceia Ferreiria Monteiro  Apeu-Salvador, Para, Brazil  Survey of Kinship Relations in a Fishing Community Anthropologist: Isabel Soares de Souza",1999,27x32 ½ in. each (installations dimensions variable),Framed Gelatin Silver Prints,,,
Art Department Digital Image Collection,ark:/21198/zz000nmhbp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000nmhbp%2Fqb735k38,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"Enrique Nava Enedina: Oaxacan Exhibit Hall, National Museum of Anthropology, Mexico City 1999",1999,,3 Framed Chromogenic Prints,,,
Art Department Digital Image Collection,ark:/21198/zz000nmhnb,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000nmhnb%2Fvq369w04,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"Maria da Conceicao Pereira de Souza with the Fruits of the Island of Apeu-Salvador, Para, Brazil: (coco, ajiru, murici, caju, mamao, tucuma, tapareba, goiaba, tamarino, graviola)",1999,17 ½x14 ½ in each (installation dimensions variable),10 Framed Chromogenic Prints,,,
Art Department Digital Image Collection,ark:/21198/zz000nmhrw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000nmhrw%2Fnx524t1d,,,copyrighted,"Lockhart, Sharon",,Photography Collection,"Chronicle of Masonry Work in the Oaxacan Exhibit Hall, National Museum of Anthropology, Mexico City 1999",1999,20 ½x24 ¾ in each (installation dimensions variable),9 Framed Chromogenic Prints,,,
Art Department Digital Image Collection,ark:/21198/zz000rt996,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt996%2Fwk64ks5n,,,copyrighted,"Blossfeld, Karl",,,Equisetum hyemale,,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rt9nc,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt9nc%2Fgd83pf7t,,,copyrighted,"Bellmer, Hans",,Photography Collection,Die Puppe,1935-37,6x6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz000rthgp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rthgp%2Fhx49b632,,,copyrighted,"Bellmer, Hans",,Photography Collection,Die Puppe,1935-37,6x6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz000rthh6,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rthh6%2F5v806w5v,,,copyrighted,"Bellmer, Hans",,Photography Collection,Unica,1958,6x6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz000rthmr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rthmr%2F0387z79x,,,copyrighted,"Bellmer, Hans",,Photography Collection,Ohne Titel,1935-37,6x6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz000rthxd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rthxd%2Fhb776r1m,,,copyrighted,"Bellmer, Hans",,Photography Collection,Die Puppe,1935-37,6x6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz000rtk6h,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtk6h%2F0130f893,,,copyrighted,"Bellmer, Hans",,Photography Collection,Die Puppe,1935-37,6x6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz000rv0t2,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv0t2%2Fw5703d9t,,,copyrighted,"Evans, Walker",,Photography Collection,Brooklyn Bridge,1929,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwm8x,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwm8x%2Fmz64x89h,,,copyrighted,"Winogrand, Garry",,Photography Collection,Floyd Patterson,c. 1954,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwmm3,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwmm3%2Fz612d47k,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Coney Island, New York",1953,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwmr5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwmr5%2Fk7753741,,,copyrighted,"Ernst, Max",,New Genres Collection,Au rendez-vous des amis (At the Rendezvous of Friends),1922,130x193cm,,Detail,,
Art Department Digital Image Collection,ark:/21198/zz000rwmt6,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwmt6%2Fk3914b12,,,copyrighted,"Winogrand, Garry",,Photography Collection,Las Vegas,1955 or later,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwn5v,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwn5v%2Ff104cp1r,,,copyrighted,"Winogrand, Garry",,Photography Collection,New York,n.d.,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwq1r,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwq1r%2F8j43mw1v,,,copyrighted,"Winogrand, Garry",,Photography Collection,El Morocco,1955,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwq6b,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwq6b%2Ffj22pj6s,,,copyrighted,"Owens, Laura",,Painting and Drawing Collection,Untitled (LO 192),2001,,Oil and Acrylic on Canvas,,,
Art Department Digital Image Collection,ark:/21198/zz000rwqdf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwqdf%2F4r36k06r,,,copyrighted,"Owens, Laura",,Painting and Drawing Collection,Untitled (LO 138),1999,"102"" x 122""",Acrylic and oil on Canvas,LO ( 138 Detail)LO ( 138 Detail I),,
Art Department Digital Image Collection,ark:/21198/zz000rwqfz,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwqfz%2F0911g92b,,,copyrighted,"Winogrand, Garry",,Photography Collection,New York City,1968,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwqk1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwqk1%2Fpn531706,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Central Park Zoo, New York City",1967,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rwr0q,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwr0q%2F0m585f00,,,copyrighted,"Winogrand, Garry",,Photography Collection,London,1969,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rx44j,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx44j%2Fj975jc7n,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Bronx Zoo, New York",1963,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rx48m,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx48m%2Fmt50bp19,,,copyrighted,"Owens, Laura",,Painting and Drawing Collection,Untitled,2001,,"Acrylic, Oil, Marker and Felt on Canvas",,,
Art Department Digital Image Collection,ark:/21198/zz000rx4dp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx4dp%2F9572kw42,,,copyrighted,"Winogrand, Garry",,Photography Collection,Aquarium at  Coney Island,1962,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rx4pt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx4pt%2Fqm279f4q,,,copyrighted,"Winogrand, Garry",,Photography Collection,Los Angeles,1955-60,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rx4xf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx4xf%2Fcv04g18z,,,copyrighted,"Winogrand, Garry",,Photography Collection,"State Dinner, Apollo 11 Astronauts, Los Angeles",1969,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rx4zz,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx4zz%2Ft4374z7s,,,copyrighted,"Winogrand, Garry",,Photography Collection,Dallas,1964,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rxkbx,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxkbx%2Ffq91gc0w,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Party, Norman Mailer's Fiftieth Birthday, New York",1973,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rxkdz,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxkdz%2F0n78mr3j,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Peace Demonstration, Central Park, New York",1970,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rxkp3,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxkp3%2Ffb596c2g,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Centennial Ball, Metropolitan Museum, New York",1969,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rxkr4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxkr4%2Ftf120k29,,,copyrighted,"Winogrand, Garry",,Photography Collection,"Fort Worth, Texas",1974,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rxkt5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxkt5%2Fs7361z0v,,,copyrighted,"Owens, Laura",,Painting and Drawing Collection,Untitled (LO 083),1998,"84"" x 96""",Oil and Acrylic on Canvas,,,
Art Department Digital Image Collection,ark:/21198/zz000rxsr1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxsr1%2F0k24w14x,,,copyrighted,"Winogrand, Garry",,Photography Collection,Los Angeles Airport,1964,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rz7v9,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz7v9%2Fjj40wk4v,,,copyrighted,"Ruppersberg, Allen",,New Genres Collection,Al's Cafe,1969-1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz000rz85f,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz85f%2Ffv78kg5b,,,copyrighted,"Hopper, Dennis",,New Genres Collection,Allan Kaprow (Ice Palace Happening),1967,,,[fluids],,
Art Department Digital Image Collection,ark:/21198/zz000s22dx,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s22dx%2F3n68sf1r,,,copyrighted,"Kienholz, Edward, 1927-1994",,New Genres Collection,Five Car Stud,1969-72,,installation,,,
Art Department Digital Image Collection,ark:/21198/zz000s22w5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s22w5%2F4f23f38p,,,copyrighted,"Antin, Eleanor",,New Genres Collection,Carving: A Traditional Sculpture,1972,,,photographic record of an action during which the artist deprives herself of food and notes the changes to her body,,
Art Department Digital Image Collection,ark:/21198/zz000s22z6,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s22z6%2Fvc920v96,,,copyrighted,"Ader, Bas Jan",,New Genres Collection,In Search of the Miraculous (One night in Los Angeles),1973,,,,,
Art Department Digital Image Collection,ark:/21198/zz000s231q,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s231q%2Ft370859b,,,copyrighted,"McCarthy, Paul",,New Genres Collection,Hot Dog,1974,,performance,"Oddfellows Temple, Pasadena",,
Art Department Digital Image Collection,ark:/21198/zz000s23k0,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s23k0%2Fsx610k1t,,,copyrighted,"Nauman, Bruce",,New Genres Collection,Perfect Door/Perfect Odor/Perfect Rodo,1972,,,,,
Art Department Digital Image Collection,ark:/21198/zz000s23v4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s23v4%2F55841b09,,,copyrighted,"Ader, Bas Jan",,New Genres Collection,I'm too sad to tell you,,49x59 cm,Gelatin silver print,,,
Art Department Digital Image Collection,ark:/21198/zz000s240p,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s240p%2F8157td3n,,,copyrighted,"Burden, Chris",,New Genres Collection,Trans-fixed,04/23/74,,performance,Venice,,
Art Department Digital Image Collection,ark:/21198/zz000s2skn,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s2skn%2Fp854np54,,,copyrighted,"Kelley, Mike",,New Genres Collection,Indianana,1978,,performance,,,
Art Department Digital Image Collection,ark:/21198/zz000s2t3w,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s2t3w%2Ff343np5k,,,copyrighted,"Vallance, Jeffrey",,New Genres Collection,"Blinky, the Friendly Hen",1979,,artist's book,,,
Art Department Digital Image Collection,ark:/21198/zz000s2t7z,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s2t7z%2Fms88mt49,,,copyrighted,"McCarthy, Paul",,New Genres Collection,Sailor's Meat,1975,,performance/video tape,,,
Art Department Digital Image Collection,ark:/21198/zz000s2t8g,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s2t8g%2Fcv89k964,,,copyrighted,"Vallance, Jeffrey",,New Genres Collection,Blinky's Coffin,1989,,,,,
Art Department Digital Image Collection,ark:/21198/zz000s387p,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s387p%2Fgv88rn4q,,,copyrighted,"Oursler, Tony",,New Genres Collection,Insomnia,1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz000s38b7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s38b7%2Fhf18ws6r,,,copyrighted,"Becker, Julie",,New Genres Collection,preliminary study,1998,,,,,
Art Department Digital Image Collection,ark:/21198/zz000s38mc,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s38mc%2F3661hf1b,,,copyrighted,"Neshat, Shirin",,New Genres Collection,Rapture,1999,,video projection,,,
Art Department Digital Image Collection,ark:/21198/zz000s38pd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s38pd%2F3107802f,,,copyrighted,"Huyghe, Pierre",,New Genres Collection,Remake,1994-95,,video installation,,,
Art Department Digital Image Collection,ark:/21198/zz000s38sz,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s38sz%2F07693t8z,,,copyrighted,"Owens, Laura",,Painting and Drawing Collection,Untitled (RO-05),1999,"144"" x 114""","Collage, Acrylic, Oil, Pen",Untitled (RO-05 Detail )Untitled ( RO -05 Detail i )Untitled (RO-05 Detail viii)Untitled (RO-05 Detail ix),,
