Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Description.creation,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz000s2z5v,,2,Completed,Collection,,,,,,,,,,,copyrighted,,,"California, Southern|~|Los Angeles (Calif.)",,,Southern California Women for Understanding,"Southern California Women for Understanding--Archives|~|Women--Services for--California, Southern--Archives|~|Lesbian community--California, Southern--Archives",Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,spa|~|eng|~|zxx,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Southern California Women for Understanding (SCWU) collection, 1975-1999",Between 1975 and 1999,"The Southern California Women for Understanding Collection contains the operational records of Southern California Women for Understanding (SCWU), one of the earliest lesbian non-profit educational organizations in Los Angeles, California.","Southern California Women for Understanding (SCWU), an educational non-profit organization, formed in 1976 and dedicated itself to ""enhancing the quality of life for [the lesbian] community and for lesbians nationwide, creative and positive exchange about homosexuality, [and] changing stereotypical images of lesbians."" SCWU emerged in the midst of the civil rights, gay rights, and women's movements when many marginalized social groups organized en masse to demand recognition and rights. SCWU was one of the earliest known lesbian organizations. At its height, SCWU reached membership of 1,100 and in 1982, Lesbian News hailed it as the ""largest lesbian support group in the country.""",,1975/1999,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6650672,https://oac.cdlib.org/findaid/ark:/13030/kt1f59r455/,https://ingest.iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fzz000s2z5v
