File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_001.tif,1,,Front cover,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/sw43zc5x,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_002.tif,2,,Page spread 1,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/h008p740,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_003.tif,3,,Page spread 2,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/hq11sf52,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_004.tif,4,,Page spread 3,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/pp08t512,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_005.tif,5,,Page spread 4,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/r561km34,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_006.tif,6,,Page spread 5,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/m130cp0d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_007.tif,7,,Page spread 6,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/t782tc9s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_008.tif,8,,Page spread 7,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/sp936f14,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_009.tif,9,,Page spread 8,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/sm13n143,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_010.tif,10,,Page spread 9,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/cp48h463,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_011.tif,11,,Page spread 10,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/nr369p11,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_012.tif,12,,Page spread 11,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/rr78jz2d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_013.tif,13,,Page spread 12,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/dx14801w,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_014.tif,14,,Page spread 13,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/zb31w08j,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_015.tif,15,,Page spread 14,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/zq12hq98,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_016.tif,16,,Page spread 15,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/5c072v0v,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_017.tif,17,,Page spread 16,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/rf63pv27,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_018.tif,18,,Page spread 17,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/z361dk5q,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_019.tif,19,,Page spread 18,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/k366wj5c,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_020.tif,20,,Page spread 19,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/m8574s4q,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_021.tif,21,,Page spread 20,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/kw38b18z,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_022.tif,22,,Page spread 21,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/b6006w3s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_023.tif,23,,Page spread 22,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/s771nv2w,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A02_bib537624/uclaeal_wahon_A02_bib537624_024.tif,24,,Page spread 23,,,,ark:/21198/z1zp5n7c,ark:/21198/z1zp5n7c/wc64p29k,Page,
