"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_001.tif","1","","Part 1","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fsw43zc5x"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_002.tif","2","","Part 2","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fh008p740"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_003.tif","3","","Part 3","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fhq11sf52"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_004.tif","4","","Part 4","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fpp08t512"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_005.tif","5","","Part 5","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fr561km34"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_006.tif","6","","Part 6","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fm130cp0d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_007.tif","7","","Part 7","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Ft782tc9s"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_008.tif","8","","Part 8","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fsp936f14"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_009.tif","9","","Part 9","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fsm13n143"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_010.tif","10","","Part 10","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fcp48h463"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_011.tif","11","","Part 11","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fnr369p11"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_012.tif","12","","Part 12","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Frr78jz2d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_013.tif","13","","Part 13","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fdx14801w"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_014.tif","14","","Part 14","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fzb31w08j"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_015.tif","15","","Part 15","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fzq12hq98"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_016.tif","16","","Part 16","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2F5c072v0v"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_017.tif","17","","Part 17","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/rf63pv27","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Frf63pv27"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_018.tif","18","","Part 18","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/z361dk5q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fz361dk5q"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A12_bib1782199/uclaeal_wahon_A12_bib1782199_019.tif","19","","Part 19","","","","ark:/21198/z1n88rtf","ark:/21198/z1n88rtf/k366wj5c","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88rtf%2Fk366wj5c"
