File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_001.tif,1,,Front cover,,,,,sw43zc5x,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_002.tif,2,,Page spread 1,,,,,h008p740,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_003.tif,3,,Page spread 2,,,,,hq11sf52,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_004.tif,4,,Page spread 3,,,,,pp08t512,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_005.tif,5,,Page spread 4,,,,,r561km34,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_006.tif,6,,Page spread 5,,,,,m130cp0d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_007.tif,7,,Page spread 6,,,,,t782tc9s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_008.tif,8,,Page spread 7,,,,,sp936f14,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_009.tif,9,,Page spread 8,,,,,sm13n143,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_010.tif,10,,Page spread 9,,,,,cp48h463,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_011.tif,11,,Page spread 10,,,,,nr369p11,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_012.tif,12,,Page spread 11,,,,,rr78jz2d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_013.tif,13,,Page spread 12,,,,,dx14801w,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_014.tif,14,,Page spread 13,,,,,zb31w08j,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_015.tif,15,,Page spread 14,,,,,zq12hq98,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_016.tif,16,,Page spread 15,,,,,5c072v0v,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_017.tif,17,,Page spread 16,,,,,rf63pv27,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_018.tif,18,,Page spread 17,,,,,z361dk5q,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_019.tif,19,,Page spread 18,,,,,k366wj5c,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_020.tif,20,,Page spread 19,,,,,m8574s4q,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_021.tif,21,,Page spread 20,,,,,kw38b18z,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_022.tif,22,,Page spread 21,,,,,b6006w3s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_023.tif,23,,Page spread 22,,,,,s771nv2w,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_024.tif,24,,Page spread 23,,,,,wc64p29k,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A11_bib1724900_vol02/uclaeal_wahon_A11_bib1724900_vol02_025.tif,25,,Back cover,,,,,ck25d84d,Page,
