"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_001.tif","Page","Page 1","1","ark:/21198/z1v14q5f","ark:/21198/z1kw81z4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw81z4"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_002.tif","Page","Page 2","2","ark:/21198/z1v14q5f","ark:/21198/z1g4798k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g4798k"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_003.tif","Page","Page 3","3","ark:/21198/z1v14q5f","ark:/21198/z1bg5801","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5801"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_004.tif","Page","Page 4","4","ark:/21198/z1v14q5f","ark:/21198/z16q4h7v","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4h7v"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_005.tif","Page","Page 5","5","ark:/21198/z1v14q5f","ark:/21198/z12z3rh4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3rh4"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_006.tif","Page","Page 6","6","ark:/21198/z1v14q5f","ark:/21198/z1z637z7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z637z7"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_007.tif","Page","Page 7","7","ark:/21198/z1v14q5f","ark:/21198/z1tf2h8c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2h8c"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_008.tif","Page","Page 8","8","ark:/21198/z1v14q5f","ark:/21198/z1pp1rmj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1rmj"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_009.tif","Page","Page 9","9","ark:/21198/z1v14q5f","ark:/21198/z1jx10w6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx10w6"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_010.tif","Page","Page 10","10","ark:/21198/z1v14q5f","ark:/21198/z1f78zhp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78zhp"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_011.tif","Page","Page 11","11","ark:/21198/z1v14q5f","ark:/21198/z19g86ts","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g86ts"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_012.tif","Page","Page 12","12","ark:/21198/z1v14q5f","ark:/21198/z15q7g21","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7g21"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_013.tif","Page","Page 13","13","ark:/21198/z1v14q5f","ark:/21198/z11z6qb9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6qb9"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_014.tif","Page","Page 14","14","ark:/21198/z1v14q5f","ark:/21198/z1x666v9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x666v9"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_015.tif","Page","Page 15","15","ark:/21198/z1v14q5f","ark:/21198/z1sf5g5f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5g5f"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_016.tif","Page","Page 16","16","ark:/21198/z1v14q5f","ark:/21198/z1np4qd8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4qd8"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_017.tif","Page","Page 17","17","ark:/21198/z1v14q5f","ark:/21198/z1j12p41","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12p41"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450416_018.tif","Page","Page 18","18","ark:/21198/z1v14q5f","ark:/21198/z1d81xd9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81xd9"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_001.tif","Page","Page 1","1","ark:/21198/z1q83zg5","ark:/21198/z18h15nh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h15nh"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_002.tif","Page","Page 2","2","ark:/21198/z1q83zg5","ark:/21198/z14r0dvw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0dvw"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_003.tif","Page","Page 3","3","ark:/21198/z1q83zg5","ark:/21198/z10z9p6x","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9p6x"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_004.tif","Page","Page 4","4","ark:/21198/z1q83zg5","ark:/21198/z1w695qx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w695qx"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_005.tif","Page","Page 5","5","ark:/21198/z1q83zg5","ark:/21198/z1rf8f12","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8f12"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_006.tif","Page","Page 6","6","ark:/21198/z1q83zg5","ark:/21198/z1ms6cr3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6cr3"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_007.tif","Page","Page 7","7","ark:/21198/z1q83zg5","ark:/21198/z1h15n0n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15n0n"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_008.tif","Page","Page 8","8","ark:/21198/z1q83zg5","ark:/21198/z1c84w8x","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84w8x"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_009.tif","Page","Page 9","9","ark:/21198/z1q83zg5","ark:/21198/z17h44gp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h44gp"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_010.tif","Page","Page 10","10","ark:/21198/z1q83zg5","ark:/21198/z13r3csd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3csd"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_011.tif","Page","Page 11","11","ark:/21198/z1q83zg5","ark:/21198/z1002n3v","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002n3v"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_012.tif","Page","Page 12","12","ark:/21198/z1q83zg5","ark:/21198/z1vb0v1w","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb0v1w"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_013.tif","Page","Page 13","13","ark:/21198/z1q83zg5","ark:/21198/z1qk0383","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk0383"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_014.tif","Page","Page 14","14","ark:/21198/z1q83zg5","ark:/21198/z1ks9bk8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9bk8"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_015.tif","Page","Page 15","15","ark:/21198/z1q83zg5","ark:/21198/z1g18ksz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18ksz"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_016.tif","Page","Page 16","16","ark:/21198/z1q83zg5","ark:/21198/z1b87v2n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87v2n"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_017.tif","Page","Page 17","17","ark:/21198/z1q83zg5","ark:/21198/z16h73cr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h73cr"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_018.tif","Page","Page 18","18","ark:/21198/z1q83zg5","ark:/21198/z12r6bpg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6bpg"
"Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19450820_019.tif","Page","Page 19","19","ark:/21198/z1q83zg5","ark:/21198/z1z34jmt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34jmt"
