"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622ht","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622ht-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622ht",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622jb","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622jb-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622jb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622kv","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622kv-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622kv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622mc","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622mc-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622mc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622nw","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622nw-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622nw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622pd","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622pd-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622pd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622qx","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622qx-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622qx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622rf","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622rf-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622rf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622sz","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622sz-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622sz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622tg","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622tg-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622tg",""
