Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Name.subject,Name.creator,Rights.servicesContact,Language,Name.repository,Name.artist,Rights.permission,Name.photographer,Name.correspondent,Description.note,Alt ID.local,Title,Date.creation,Format.extent,Date.normalized,Coverage.geographic,Alt ID.collection,Description.inscription,Alt ID.url,Description.abstract,Relation.url,Alt ID.mp4,Format.medium,Relation.isPartOf,IIIF Access URL
Huxley (Aldous) Collection,ark:/21198/zz002k4hph,ark:/21198/zz00253vz2,10,Completed with minimal metadata,Work,huxle/video/yrlsc_2009_112_471_s.mp4,846,,,,home movies,moving image,,"Huxley, Laura Archera|~|Pfeiffer, Virginia, $d 1902-1973",,,zxx,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,uclayrlsc2009_112_471s,"Home movie with Laura Huxley, Virginia Pfeiffer and family in Hollywood Hills home. Reel 1",1956,"Reel 1 of 2 (2 min., 29 sec.): mos",1956,,,,,"Laura Huxley, Laura Huxley's mother (yellow dress), Virginia Pfeiffer (pink dress), Kathy Pfeiffer, Juan Pfeiffer, Laura Huxley's niece Carolina and nephew Piero (striped sweater) at swimming pool in Hollywood Hills home.",,,color ; 16mm,,
Huxley (Aldous) Collection,ark:/21198/zz002k4hq1,ark:/21198/zz00253vz2,10,Completed with minimal metadata,Work,huxle/video/uclayrlsc2009_112_472_s.mp4,847,,,,home movies,moving image,,"Huxley, Laura Archera|~|Pfeiffer, Virginia, $d 1902-1973",,,zxx,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,uclayrlsc2009_112_472s,"Home movie with Laura Huxley, Virginia Pfeiffer and family in Hollywood Hills home. Reel 2",1956,"Reel 2 of 2 (2 min., 54 sec.)",1956,,,,,"Laura Huxley, Laura Huxley's mother (yellow dress), Virginia Pfeiffer (pink dress), Kathy Pfeiffer, Juan Pfeiffer, Laura Huxley's niece Carolina and nephew Piero (striped sweater) at swimming pool in Hollywood Hills home.",,,"Reel 2 of 2 (2 min., 54 sec.): mos, color ; 16mm",,
