Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgjbg/7j45pf7n,ark:/21198/zz002hgjbg,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_F7_1_5M_1933_SHEET1.tif,1,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjbg%2F7j45pf7n,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgjbg/9v34tt36,ark:/21198/zz002hgjbg,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_F7_1_5M_1933_SHEET2.tif,2,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjbg%2F9v34tt36,
