Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf4jb/m7994h7f,ark:/21198/zz002hf4jb,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_C2_4M_AGS_ND_B.tif,2,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf4jb%2Fm7994h7f,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf4jb/rs98656q,ark:/21198/zz002hf4jb,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_C2_4M_AGS_ND_A.tif,1,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf4jb%2Frs98656q,
