Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/3h61323d,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_E2_1M_NP_ND_Sheet2.tif,2,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf50j%2F3h61323d,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/hv17bq5c,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_E2_1M_NP_ND_Sheet3.tif,3,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf50j%2Fhv17bq5c,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/qn87cp1n,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_E2_1M_NP_ND_Sheet4.tif,4,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf50j%2Fqn87cp1n,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/t687vj8g,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_E2_1M_NP_ND_Sheet1.tif,1,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf50j%2Ft687vj8g,
