Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002k75kg/hp96251f,ark:/21198/zz002k75kg,,,Page,Masters/Maps/east_asian_maps/image/srgb/21198-zz002k75kg_2386616_master.tif,1,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k75kg%2Fhp96251f,
East Asian Maps in the Bruman Collection,ark:/21198/zz002k75kg/mr511z8w,ark:/21198/zz002k75kg,,,Page,Masters/Maps/east_asian_maps/image/srgb/21198-zz002k75kg_2386633_master.tif,2,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k75kg%2Fmr511z8w,
