Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxqk,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_P_ED1.tif,529,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1230000|~|easternmost: E1240000|~|northernmost: N0420000|~|southernmost: N0410000,Shen-Yang,G7830S_250_AMS_1945_K_51_P_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxqk,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxr3,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_Q_ED1.tif,530,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1240000|~|southernmost: N0410000|~|easternmost: E1250000|~|northernmost: N0420000,Chien-Ch'ang,G7830S_250_AMS_1945_K_51_Q_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxr3,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxsm,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_R_ED1.tif,531,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1250000|~|southernmost: N0410000|~|northernmost: N0420000,T'ung-Hua,G7830S_250_AMS_1945_K_51_R_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,easternmost: E1260000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxsm,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxt4,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_S_ED1.tif,532,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1200000|~|easternmost: E1210000|~|northernmost: N0410000|~|southernmost: N0400000,Lien-Shan,G7830S_250_AMS_1945_K_51_S_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxt4,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxvn,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_T_ED1.tif,533,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1210000|~|easternmost: E1220000|~|northernmost: N0410000|~|southernmost: N0400000,Hsi-Hai-K'ou,G7830S_250_AMS_1945_K_51_T_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxvn,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxw5,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_U_ED1.tif,534,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|easternmost: E1230000|~|northernmost: N0410000|~|southernmost: N0400000,Ying-K'ou,G7830S_250_AMS_1945_K_51_U_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxw5,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxxp,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_51_V_ED1.tif,535,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1230000|~|easternmost: E1240000|~|northernmost: N0410000|~|southernmost: N0400000,Hsiu-Yen,G7830S_250_AMS_1945_K_51_V_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxxp,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdxz6,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_A_ED1.tif,536,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0440000|~|southernmost: E0430000|~|easternmost: E1270000|~|westernmost: E1260000,Yung-Chi,G7830S_250_AMS_1945_K_52_A_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdxz6,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz06,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_B_ED1.tif,537,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1270000|~|easternmost: E1280000|~|northernmost: N0440000|~|southernmost: N0430000,La-Fa-Chan,G7830S_250_AMS_1945_K_52_B_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz06,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz1q,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_C_ED1.tif,538,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1290000|~|westernmost: E1280000|~|northernmost: N0440000|~|southernmost: N0430000,Ching-Po Hu,G7830S_250_AMS_1945_K_52_C_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz1q,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz27,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_D_ED1.tif,539,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1300000|~|northernmost: N0440000|~|southernmost: N0430000|~|westernmost: E1290000,Wang-Ch'ing,G7830S_250_AMS_1945_K_52_D_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz27,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz3r,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_E_ED1.tif,540,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0440000|~|westernmost: E1300000|~|easternmost: E1310000|~|southernmost: E0430000,Sui-Fen-Ta-Tien Tzu,G7830S_250_AMS_1945_K_52_E_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz3r,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz48,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_F_ED1.tif,541,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0440000|~|southernmost: N0430000|~|westernmost: E1310000|~|easternmost: E1320000,Vladivostok,G7830S_250_AMS_1945_K_52_F_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz48,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz5s,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_G_ED1.tif,542,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0420000|~|westernmost: E1260000|~|easternmost: E1270000|~|northernmost: N0430000,Meng-Chiang,G7830S_250_AMS_1945_K_52_G_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz5s,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz69,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1945_K_52_H_ED1.tif,543,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1270000|~|easternmost: E1280000|~|northernmost: N0430000,Fu-Sung,G7830S_250_AMS_1945_K_52_H_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,southernmost: N0420000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz69,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz7t,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_K_52_I_ED1.tif,544,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1280000|~|easternmost: E1290000|~|northernmost: N0430000|~|southernmost: N0420000,An-T'u,G7830S_250_AMS_1946_K_52_I_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz7t,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz8b,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_K_52_J_ED1.tif,545,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0420000|~|northernmost: N0430000|~|easternmost: E1300000|~|westernmost: E1290000,T'u-Men,G7830S_250_AMS_1946_K_52_J_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz8b,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdz9v,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_K_52_K_ED1.tif,546,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0430000|~|easternmost: E1310000|~|southernmost: N0420000|~|westernmost: E1300000,Unggi,G7830S_250_AMS_1946_K_52_K_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdz9v,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzbc,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_K_52_L_ED1.tif,547,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0430000|~|southernmost: N0420000|~|easternmost: E1320000|~|westernmost: E1310000,Slavyanka,G7830S_250_AMS_1946_K_52_L_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzbc,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzcw,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_50_F_ED1.tif,548,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1190000|~|southernmost: N0470000|~|easternmost: E1200000|~|northernmost: N0480000,A-Erh-Shan,G7830S_250_AMS_1946_L_50_F_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzcw,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzdd,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_50_L_ED1.tif,549,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1200000|~|southernmost: N0460000|~|westernmost: E1190000|~|northernmost: N0470000,Dzürhenii Ayl,G7830S_250_AMS_1946_L_50_L_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzdd,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzfx,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_50_R_ED1.tif,550,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1200000|~|northernmost: N0460000|~|southernmost: N0450000|~|westernmost: E1190000,Hooron Gol,G7830S_250_AMS_1946_L_50_R_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzfx,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzgf,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_A_ED1.tif,551,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1200000|~|easternmost: E1210000|~|northernmost: N0480000|~|southernmost: N0470000,Nan-Hsing-An,G7830S_250_AMS_1946_L_51_A_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzgf,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzhz,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_B_ED1.tif,552,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1210000|~|northernmost: N0480000|~|southernmost: N0470000|~|easternmost: E1220000,Ch'o-Erh Ho,G7830S_250_AMS_1946_L_51_B_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzhz,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzjg,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_C_ED1.tif,553,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|easternmost: E1230000|~|northernmost: N0480000|~|southernmost: N0470000,Hou-Nien-Tzu-Shan,G7830S_250_AMS_1946_L_51_C_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzjg,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzk0,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_D_ED1.tif,554,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1230000|~|easternmost: E1240000|~|northernmost: N0480000|~|southernmost: N0470000,Lung-Chiang,G7830S_250_AMS_1946_L_51_D_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzk0,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzmh,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_E_ED1.tif,555,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1240000|~|easternmost: E1250000|~|northernmost: N0480000|~|southernmost: N0470000,Lin-Tien,G7830S_250_AMS_1946_L_51_E_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzmh,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzn1,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_F_ED1.tif,556,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1250000|~|easternmost: E1260000|~|northernmost: N0480000|~|southernmost: N0470000,Ming-Shui,G7830S_250_AMS_1946_L_51_F_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzn1,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzpj,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_G_ED1.tif,557,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0470000|~|westernmost:E1200000|~|easternmost: E1210000|~|southernmost: N0460000,Chang-Chia-Tien,G7830S_250_AMS_1946_L_51_G_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzpj,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzq2,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_H_ED1.tif,558,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0470000|~|westernmost: E1210000|~|easternmost: E1220000|~|southernmost: N0460000,So-Lun,G7830S_250_AMS_1946_L_51_H_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzq2,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzrk,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_I_ED1.tif,559,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|easternmost: E1230000|~|northernmost: N0470000|~|southernmost: N0460000,Wang-Yeh-Miao,G7830S_250_AMS_1946_L_51_I_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzrk,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzs3,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_J_ED1.tif,560,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1230000|~|easternmost: E1240000|~|northernmost: N0470000|~|southernmost: N0460000,T'ai-Lai,G7830S_250_AMS_1946_L_51_J_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzs3,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdztm,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_K_ED1.tif,561,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1240000|~|easternmost: E1250000|~|northernmost: N0470000|~|southernmost: N0460000,T'ai-K'ang,G7830S_250_AMS_1946_L_51_K_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdztm,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzv4,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_L_ED1.tif,562,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1250000|~|easternmost: E1260000|~|northernmost: N0470000|~|southernmost: N0460000,An-Ta,G7830S_250_AMS_1946_L_51_L_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzv4,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzwn,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_M_ED1.tif,563,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1210000|~|westernmost: E1200000|~|northernmost: N0460000|~|southernmost: N0450000,Ch'i-Pu-Ch'i-Miao,G7830S_250_AMS_1946_L_51_M_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzwn,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzx5,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_N_ED1.tif,564,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0460000|~|southernmost: N0450000|~|easternmost: E1220000|~|westernmost: E1210000,T'u-Ch'üan,G7830S_250_AMS_1946_L_51_N_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzx5,
