Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hggn5/m385s62p,ark:/21198/zz002hggn5,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7823_Beijing_Prov_NP_1920_B.tif,2,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hggn5%2Fm385s62p,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hggn5/tr95v233,ark:/21198/zz002hggn5,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7823_Beijing_Prov_NP_1920_A.tif,1,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hggn5%2Ftr95v233,
