Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm4b/n1074j76,ark:/21198/zz002hgm4b,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_C5_2M_J1_GS_1926_SHEET2.tif,2,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm4b%2Fn1074j76,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm4b/t428j577,ark:/21198/zz002hgm4b,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_C5_2M_J1_GS_1926_SHEET3.tif,3,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm4b%2Ft428j577,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm4b/vm789k8g,ark:/21198/zz002hgm4b,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_C5_2M_J1_GS_1926_SHEET1.tif,1,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm4b%2Fvm789k8g,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm4b/w925sg98,ark:/21198/zz002hgm4b,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_C5_2M_J1_GS_1926_SHEET4.tif,4,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm4b%2Fw925sg98,
