File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_001.tif,1,,Front Cover,,,,,rv49cs5h,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_002.tif,2,,Inside Front Cover,,,,,5n63bn5c,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_003.tif,3,,Page 1,,,,,w230z48j,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_004.tif,4,,Page 2,,,,,9880cr46,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_005.tif,5,,Page 3,,,,,4c993n40,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_006.tif,6,,Page 4,,,,,n9321f3s,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_007.tif,7,,Page 5,,,,,6131c607,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_008.tif,8,,Page 6,,,,,8s19z89x,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_009.tif,9,,Page 7,,,,,qq68fn7d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_010.tif,10,,Page 8,,,,,q520qn93,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_011.tif,11,,Page 9,,,,,ks360837,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_012.tif,12,,Page 10,,,,,pv17ps9n,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1757385_v1/ucla_1757385_v1_013.tif,13,,Page 11,,,,,cg81p328,Page,
