File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_001.tif,1,,Front Cover,,,,,4h41f87c,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_002.tif,2,,Inside Front Cover,,,,,6v28mv81,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_003.tif,3,,Page 1,,,,,cc17hm90,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_004.tif,4,,Page 2,,,,,6n738n9d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_005.tif,5,,Page 3,,,,,fq30hc0j,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_006.tif,6,,Page 4,,,,,dp09vs4q,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_007.tif,7,,Page 5,,,,,n652vj7t,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_008.tif,8,,Page 6,,,,,fm67vp0h,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_009.tif,9,,Page 7,,,,,mk95m95b,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_010.tif,10,,Page 8,,,,,x298bk70,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_011.tif,11,,Page 9,,,,,xf068d4w,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_012.tif,12,,Page 10,,,,,vm36h409,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_013.tif,13,,Page 11,,,,,nm83vm1w,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_014.tif,14,,Page 12,,,,,4187fh9t,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_015.tif,15,,Page 13,,,,,9f79gs08,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_016.tif,16,,Page 14,,,,,g378zj55,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_017.tif,17,,Page 15,,,,,5808tb2m,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_018.tif,18,,Page 16,,,,,jn46c84s,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_019.tif,19,,Page 17,,,,,9204ch72,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_020.tif,20,,Page 18,,,,,8r20rg26,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_021.tif,21,,Page 19,,,,,mv70k45p,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_022.tif,22,,Page 20,,,,,g144zb48,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_023.tif,23,,Page 21,,,,,n753hh8d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_024.tif,24,,Page 22,,,,,5129td0r,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_025.tif,25,,Page 23,,,,,3k01472z,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_026.tif,26,,Page 24,,,,,2t30wq0d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_027.tif,27,,Page 25,,,,,p5123f67,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_028.tif,28,,Page 26,,,,,3f49ft3m,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_029.tif,29,,Page 27,,,,,4q78t49c,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_030.tif,30,,Page 28,,,,,gs857v84,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_031.tif,31,,Page 29,,,,,s5895k79,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_032.tif,32,,Page 30,,,,,w4325q9k,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_033.tif,33,,Page 31,,,,,d771h09g,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_034.tif,34,,Page 32,,,,,hm59x468,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_035.tif,35,,Page 33,,,,,pk781s2v,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_036.tif,36,,Page 34,,,,,ph44401b,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_037.tif,37,,Page 35,,,,,b1064w31,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_038.tif,38,,Page 36,,,,,x603zg55,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_039.tif,39,,Inside Back Cover,,,,,t504k341,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/1748661/ucla_1748661_040.tif,40,,Back Cover,,,,,jd15bb4r,Page,
