"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.creator","Name.subject","Name.contributor","Rights.servicesContact","Language","Type.genre","Subject","Rights.notice","Name.repository","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.creation","Date.normalized","Description.caption","Description.note","Description.abstract","Date.publication","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Faderman (Lillian) Collection","ark:/21198/zz0017sfv4","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sfv4_725291_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sfv4",""
"Faderman (Lillian) Collection","ark:/21198/zz0017sfwn","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sfwn_725296_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sfwn",""
"Faderman (Lillian) Collection","ark:/21198/zz0017sfx5","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sfx5_725299_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sfx5",""
"Faderman (Lillian) Collection","ark:/21198/zz0017sfzp","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sfzp_725303_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sfzp",""
"Faderman (Lillian) Collection","ark:/21198/zz0017sg0p","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sg0p_725306_master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sg0p",""
"Faderman (Lillian) Collection","ark:/21198/zz0017sg16","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sg16_725311_master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sg16",""
"Faderman (Lillian) Collection","ark:/21198/zz0017sg2q","ark:/21198/zz0017sftm","2","Completed","Page","faderman/images/masters/21198-zz0017sg2q_725314_master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sg2q",""
