"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.creator","Name.subject","Name.contributor","Rights.servicesContact","Language","Type.genre","Subject","Rights.notice","Name.repository","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.creation","Date.normalized","Description.caption","Description.note","Description.abstract","Date.publication","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Faderman (Lillian) Collection","ark:/21198/zz0017qtc9","ark:/21198/zz0017qr4q","2","Completed","Page","faderman/images/masters/21198-zz0017qtc9_721617_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtc9",""
"Faderman (Lillian) Collection","ark:/21198/zz0017qtdt","ark:/21198/zz0017qr4q","2","Completed","Page","faderman/images/masters/21198-zz0017qtdt_721620_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtdt",""
"Faderman (Lillian) Collection","ark:/21198/zz0017qtfb","ark:/21198/zz0017qr4q","2","Completed","Page","faderman/images/masters/21198-zz0017qtfb_721623_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtfb",""
"Faderman (Lillian) Collection","ark:/21198/zz0017qtgv","ark:/21198/zz0017qr4q","2","Completed","Page","faderman/images/masters/21198-zz0017qtgv_721632_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtgv",""
