"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_005.tif","Page","Page 5","5","ark:/21198/z1sf5029","ark:/21198/z11c4cv8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4cv8"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_006.tif","Page","Page 6","6","ark:/21198/z1sf5029","ark:/21198/z1wm3wdf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3wdf"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_007.tif","Page","Page 7","7","ark:/21198/z1sf5029","ark:/21198/z1rv34r0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv34r0"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_008.tif","Page","Page 8","8","ark:/21198/z1sf5029","ark:/21198/z1n32czp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32czp"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_009.tif","Page","Page 9","9","ark:/21198/z1sf5029","ark:/21198/z1hb1n7c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1n7c"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_010.tif","Page","Page 10","10","ark:/21198/z1sf5029","ark:/21198/z1ck0wg6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0wg6"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_011.tif","Page","Page 11","11","ark:/21198/z1sf5029","ark:/21198/z17w8v5n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8v5n"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_012.tif","Page","Page 12","12","ark:/21198/z1sf5029","ark:/21198/z14483fm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14483fm"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_013.tif","Page","Page 13","13","ark:/21198/z1sf5029","ark:/21198/z10c7brb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7brb"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_014.tif","Page","Page 14","14","ark:/21198/z1sf5029","ark:/21198/z1vm6v82","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6v82"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_015.tif","Page","Page 15","15","ark:/21198/z1sf5029","ark:/21198/z1qv63jq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv63jq"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_016.tif","Page","Page 16","16","ark:/21198/z1sf5029","ark:/21198/z1m35brd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35brd"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_017.tif","Page","Page 17","17","ark:/21198/z1sf5029","ark:/21198/z1gb4m13","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4m13"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_018.tif","Page","Page 18","18","ark:/21198/z1sf5029","ark:/21198/z1bp2jsk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2jsk"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_019.tif","Page","Page 19","19","ark:/21198/z1sf5029","ark:/21198/z16x1t1t","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1t1t"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1938/ihc_bohemia_19380220_020.tif","Page","Page 20","20","ark:/21198/z1sf5029","ark:/21198/z13512b7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13512b7"
